freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,195.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,128.621810,-231.378190,-1.344180,-2.469379,True
7.738000,45.000000,200.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,87.066828,-272.933172,-0.500119,-2.565605,True
7.738000,45.000000,205.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,72.442598,-287.557402,-0.315381,-2.521994,True
7.738000,45.000000,210.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,57.532777,-302.467223,-0.266186,-2.348134,True
7.738000,45.000000,215.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,40.986524,-319.013476,-0.260986,-2.061006,True
7.738000,45.000000,220.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,22.720665,-337.279335,-0.279526,-1.710837,True
7.738000,45.000000,225.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,3.133784,-356.866216,-0.319794,-1.375268,True
7.738000,45.000000,230.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-17.200538,-377.200538,-0.388238,-1.117345,True
7.738000,45.000000,235.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-37.883930,-397.883930,-0.497415,-0.954450,True
7.738000,45.000000,240.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-58.855422,-418.855422,-0.661920,-0.866560,True
7.738000,45.000000,245.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-80.157140,-440.157140,-0.882063,-0.820919,True
7.738000,45.000000,250.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-101.436726,-461.436726,-1.109867,-0.789273,True
7.738000,45.000000,255.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-121.668944,-481.668944,-1.250082,-0.754663,True
7.738000,45.000000,260.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-139.554144,-499.554144,-1.260716,-0.711479,True
7.738000,45.000000,265.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-154.228639,-514.228639,-1.199253,-0.661751,True
7.738000,45.000000,270.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-165.502368,-525.502368,-1.134812,-0.610523,True
7.738000,45.000000,275.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-173.618176,-533.618176,-1.098226,-0.562688,True
7.738000,45.000000,280.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-178.968801,-538.968801,-1.094438,-0.521835,True
7.738000,45.000000,285.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,178.052378,-541.947622,-1.119474,-0.490363,True
7.738000,45.000000,290.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.102403,-542.897597,-1.167831,-0.469982,True
7.738000,45.000000,295.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,177.898722,-542.101278,-1.234556,-0.462160,True
7.738000,45.000000,300.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-179.781691,-539.781691,-1.315490,-0.468345,True
7.738000,45.000000,305.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-176.102102,-536.102102,-1.407029,-0.489960,True
7.738000,45.000000,310.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-171.161374,-531.161374,-1.505841,-0.528137,True
7.738000,45.000000,315.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-164.986622,-524.986622,-1.608654,-0.583199,True
7.738000,45.000000,320.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-157.528824,-517.528824,-1.712154,-0.653884,True
7.738000,45.000000,325.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-148.670327,-508.670327,-1.812924,-0.736353,True
7.738000,45.000000,330.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-138.255647,-498.255647,-1.907327,-0.823232,True
7.738000,45.000000,335.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-126.156344,-486.156344,-1.991200,-0.903494,True
7.738000,45.000000,340.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-112.368298,-472.368298,-2.059411,-0.964551,True
7.738000,45.000000,345.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-97.103727,-457.103727,-2.105615,-0.997387,True
7.738000,45.000000,350.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-80.800559,-440.800559,-2.123008,-1.002585,True
7.738000,45.000000,355.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-64.006558,-424.006558,-2.106917,-0.992239,True
7.738000,45.000000,360.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-47.223881,-407.223881,-2.058993,-0.985105,True
7.738000,45.000000,0.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-40.565937,-40.565937,-1.751107,-0.632586,True
7.738000,45.000000,5.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-23.805743,-23.805743,-1.719336,-0.675706,True
7.738000,45.000000,10.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-7.437927,-7.437927,-1.682237,-0.759325,True
7.738000,45.000000,15.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,8.036854,8.036854,-1.654976,-0.881038,True
7.738000,45.000000,20.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,22.209232,22.209232,-1.647047,-1.035434,True
