amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.0,-72.5,122.16160698908281,49.77390202988931,83.67270156585869,134.9917314750995,179.9611879563447,99.57667427701674,71.02623456790123,288,False,False
0.825,-90.0,122.21850079249076,48.824661526996934,81.47782129965888,138.7183096677695,179.75944162293302,99.70509893455099,71.73779560076508,288,False,False
1.1,-77.5,122.24277078094252,48.686391827988054,82.12541291401777,136.13480952302865,179.72594650663794,99.56240487062405,71.16126543209877,288,False,False
1.0,-112.5,122.25092347905081,51.49341639313547,78.72440758313431,141.83995642823868,179.92070626782584,99.7574200913242,72.56401836947612,288,False,False
1.175,-102.5,122.25747888825262,48.79907608953693,77.82885525754081,138.2387748789555,179.99927324835312,99.78120243531203,71.75409711354547,288,False,False
0.9,-80.0,122.39433667376363,48.730535977441384,82.84783068408437,135.89545667209066,179.8657109663548,99.71461187214612,71.4699074074074,288,False,False
0.925,-77.5,122.4952418051436,48.891020274899816,83.28006764787126,134.86243651551464,179.99827703212043,99.67180365296804,71.33270300817249,288,False,False
0.875,-82.5,122.49669761296241,48.55997505542012,82.68659402674038,136.37260816244392,179.96165554780384,99.71936834094369,71.50658581116328,288,False,False
1.175,-82.5,122.51075474453482,48.23745514717408,81.46806297780547,137.35953525484823,179.9044172949313,99.65277777777777,71.00694444444444,288,False,False
1.075,-110.0,122.51287908027876,50.44987597243015,77.64542243481081,140.1873442120355,179.87010249883105,99.74790715372907,72.39068671286981,288,False,False
0.85,-85.0,122.60503392710056,48.5781760903374,82.17893566800839,136.79051159174676,179.95180917400256,99.70034246575342,71.62259824378368,288,False,False
1.1,-107.5,122.62180902149494,49.812245751706165,78.66497795487015,139.4902048853767,179.98876029792933,99.78120243531203,72.41240653799339,288,False,False
1.075,-75.0,122.68490945070793,49.10783329429608,82.44790739572055,135.2244038897242,179.86813743204584,99.5291095890411,71.16126543209877,288,False,False
1.15,-80.0,122.84438299144033,48.46203416026909,81.8982310691543,136.9870452993203,179.9242084056217,99.60045662100457,71.08410493827161,288,False,False
1.125,-105.0,122.86912455748471,49.22468491742965,79.89374840279599,139.1007518907431,179.80722404350203,99.82876712328768,72.1619066249348,288,False,False
0.95,-75.0,122.87451521234647,49.26554247395451,83.82684722946125,134.65287145527412,179.84999987051208,99.60045662100457,71.09904799165363,288,False,False
1.025,-112.5,122.89093432325078,51.40588017483943,78.48082255874428,141.77243785734768,179.91932171535683,99.72412480974124,72.52626096082669,288,False,False
1.025,-72.5,122.94114811914572,49.81499892861184,83.48149115092149,135.22322568997993,179.97062818117308,99.54813546423135,71.18055555555556,288,False,False
0.85,-100.0,122.97006538504797,49.21752430118317,79.5007414203261,138.72798213479675,179.94104716045888,99.62899543378995,72.12278299426187,288,False,False
1.2,-102.5,123.04956335579708,48.92661238304275,77.71431335180974,138.34114139569814,179.93442193426807,99.79071537290716,71.71551686663189,288,False,False
0.825,-92.5,123.10807506967485,48.895663208870246,81.81280157743066,139.10621221535015,179.98166982676173,99.66704718417047,71.91113501999652,288,False,False
