freq_ghz,phi_deg,theta_deg,linear_pol_deg,amp_b,phase_b_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid
7.738000,45.000000,325.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,84.710755,444.710755,-1.919723,-0.527484,True
7.738000,45.000000,330.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,93.210502,453.210502,-1.154502,-0.560218,True
7.738000,45.000000,335.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,103.609775,463.609775,-0.587769,-0.661291,True
7.738000,45.000000,340.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,115.982104,475.982104,-0.217518,-0.766113,True
7.738000,45.000000,345.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,130.166030,490.166030,-0.037186,-0.805141,True
7.738000,45.000000,350.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,145.751959,505.751959,-0.031476,-0.733153,True
7.738000,45.000000,355.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,162.225908,522.225908,-0.169617,-0.555192,True
7.738000,45.000000,360.000000,45.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.158488,539.158488,-0.397993,-0.324906,True
7.738000,45.000000,0.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,179.755259,179.755259,0.000000,-0.095280,True
7.738000,45.000000,5.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-165.203492,194.796508,-0.030489,-0.161306,True
7.738000,45.000000,10.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-150.294811,209.705189,-0.118928,-0.331480,True
7.738000,45.000000,15.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-135.728289,224.271711,-0.247329,-0.625157,True
7.738000,45.000000,20.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-121.710283,238.289717,-0.406357,-1.058967,True
7.738000,45.000000,25.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-108.411731,251.588269,-0.596799,-1.645794,True
7.738000,45.000000,30.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-95.934684,264.065316,-0.828108,-2.394711,True
7.738000,45.000000,35.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-84.289878,275.710122,-1.114665,-3.311847,True
7.738000,45.000000,40.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-73.389183,286.610817,-1.471344,-4.401880,True
7.738000,45.000000,45.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-63.046353,296.953647,-1.909930,-5.669514,True
7.738000,45.000000,50.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-52.973065,307.026935,-2.437153,-7.120086,True
7.738000,45.000000,55.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-42.755023,317.244977,-3.054307,-8.757798,True
7.738000,45.000000,60.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-31.793899,328.206101,-3.757965,-10.578036,True
7.738000,45.000000,65.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-19.217396,340.782604,-4.541182,-12.544308,True
7.738000,45.000000,70.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,-3.861419,356.138581,-5.394690,-14.529713,True
7.738000,45.000000,75.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,15.207535,375.207535,-6.307789,-16.216286,True
7.738000,45.000000,80.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,36.949749,396.949749,-7.268878,-17.111520,True
7.738000,45.000000,85.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,57.429733,417.429733,-8.265732,-16.986479,True
7.738000,45.000000,90.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,73.276994,433.276994,-9.285735,-16.181035,True
7.738000,45.000000,95.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,84.159056,444.159056,-10.316305,-15.158603,True
7.738000,45.000000,100.000000,90.000000,1.000000,-90.000000,dualfeed_amp_phase_optimized,E1-E3,91.199013,451.199013,-11.345667,-14.175252,True
