amp_b,phase_b_deg,score,avg_rms_bias_deg,p95_rms_bias_deg,avg_max_abs_bias_deg,max_abs_bias_deg,avg_valid_percent,avg_reference_monotonic_percent,curve_count,pdoa_rms_target_met,pdoa_max_target_met
1.15,-100.0,121.49472010372973,48.085741814824864,80.12657381682494,139.69016737881086,179.9406067719193,99.72888127853882,71.09337351268103,288,False,False
1.025,-110.0,121.50048988986876,50.080766993343666,79.37208290005483,141.64842472659856,179.86524263899287,99.70034246575342,71.7666104652607,288,False,False
0.95,-107.5,121.53998759240297,49.77218695987611,79.47645495689486,141.72781586325357,179.78894526683578,99.63850837138509,71.76034602677795,288,False,False
0.85,-87.5,121.57230063539282,48.641637494862444,81.27796996218406,138.7579865539978,179.88450584671602,99.7431506849315,71.29846983133368,288,False,False
1.125,-82.5,121.57636077312542,47.872148278916946,83.15583306499478,137.66764109641295,179.91951146231094,99.6622907153729,70.89038862806468,288,False,False
1.175,-97.5,121.57921985643031,47.9430362110026,80.32054567046524,139.55823115051004,179.82922058088377,99.7574200913242,70.97652271654619,288,False,False
0.975,-110.0,121.59381270174167,50.307843341996424,79.12681589971397,142.5336780161918,179.79925171982762,99.65277777777777,71.8932033559381,288,False,False
1.125,-102.5,121.61533804212044,48.48120615950494,79.91539076741329,140.53041899543658,179.96826734837998,99.7574200913242,71.32726917057903,288,False,False
1.1,-105.0,121.7720423232745,48.92580724789779,79.72962886477826,141.4238875777066,179.9780196096557,99.72412480974124,71.63837966068013,288,False,False
0.95,-77.5,121.77343152559334,48.891666092842854,83.55367205089003,137.10257608959267,179.96663362092582,99.71936834094369,70.75861806642324,288,False,False
1.2,-95.0,121.85408707244567,47.89323051026295,80.65127417995092,139.2019048698054,179.99927999859125,99.78595890410958,70.81757520431229,288,False,False
