window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,gain_total_max_dbi,gain_total_max_theta_deg,gain_total_max_phi_deg,candidate,candidate_index
125.0,35.0,550,-10.9079383739998,50.0,245.0,1.85625561958117,80.0,35.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
130.0,40.0,550,-10.9079383739998,50.0,245.0,2.14953494044696,80.0,40.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
135.0,45.0,550,-10.9079383739998,50.0,245.0,2.34685670987758,80.0,45.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
140.0,50.0,550,-10.9079383739998,50.0,245.0,2.4596894157162,80.0,50.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
145.0,55.0,550,-10.9079383739998,50.0,245.0,2.50750981166141,80.0,55.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
150.0,60.0,550,-10.9079383739998,50.0,245.0,2.52237722624723,85.0,60.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
155.0,65.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
160.0,70.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
165.0,75.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
170.0,80.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
175.0,85.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
180.0,90.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
185.0,95.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
190.0,100.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
195.0,105.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
200.0,110.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
205.0,115.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
210.0,120.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
215.0,125.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
220.0,130.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
225.0,135.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
230.0,140.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
235.0,145.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
240.0,150.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
245.0,155.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
250.0,160.0,550,-10.1057163588963,50.0,250.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
255.0,165.0,550,-8.41830878410193,50.0,255.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
260.0,170.0,550,-6.57237506361242,50.0,260.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
265.0,175.0,550,-4.89879235888489,50.0,265.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
270.0,180.0,550,-3.48122611169219,50.0,270.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
275.0,185.0,550,-2.32335559880265,50.0,275.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
280.0,190.0,550,-2.28602478962323,45.0,170.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
285.0,195.0,550,-2.28602478962323,45.0,170.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
290.0,200.0,550,-2.28602478962323,45.0,170.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
295.0,205.0,550,-2.44804078778524,45.0,205.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
300.0,210.0,550,-2.98093705773938,45.0,210.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
305.0,215.0,550,-3.65725019681972,50.0,215.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
310.0,220.0,550,-4.64544786219376,50.0,220.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
315.0,225.0,550,-5.86227772480617,50.0,225.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
320.0,230.0,550,-7.30429416636053,50.0,230.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
325.0,235.0,550,-8.89685096525022,50.0,235.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
330.0,240.0,550,-10.3324245909397,50.0,240.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
335.0,245.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
340.0,250.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
345.0,255.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
350.0,260.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
355.0,265.0,550,-10.9079383739998,50.0,245.0,2.5391637722502,90.0,65.0,edgeifa_s19p0_foldpar_match_short_offset_m0p6,35
0.0,270.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
5.0,275.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
10.0,280.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
15.0,285.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
20.0,290.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
25.0,295.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
30.0,300.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
35.0,305.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
40.0,310.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
45.0,315.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
50.0,320.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
55.0,325.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
60.0,330.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
65.0,335.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
70.0,340.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
75.0,345.0,550,-10.8172266661579,50.0,245.0,2.53986451650289,90.0,75.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
80.0,350.0,550,-10.8172266661579,50.0,245.0,2.45778425923367,90.0,80.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
85.0,355.0,550,-10.8172266661579,50.0,245.0,2.33284099043923,90.0,85.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
90.0,0.0,550,-10.8172266661579,50.0,245.0,2.17412080263821,90.0,90.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
95.0,5.0,550,-10.8172266661579,50.0,245.0,1.99335552494751,90.0,95.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
100.0,10.0,550,-10.8172266661579,50.0,245.0,1.80217043817582,90.0,100.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
105.0,15.0,550,-10.8172266661579,50.0,245.0,1.60964576775655,90.0,105.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
110.0,20.0,550,-10.8172266661579,50.0,245.0,1.42075796398283,90.0,110.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
115.0,25.0,550,-10.8172266661579,50.0,245.0,1.23591151236883,90.0,115.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
120.0,30.0,550,-10.8172266661579,50.0,245.0,1.27696800451872,80.0,30.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
125.0,35.0,550,-10.8172266661579,50.0,245.0,1.68023777647357,80.0,35.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
130.0,40.0,550,-10.8172266661579,50.0,245.0,1.99665936273619,80.0,40.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
135.0,45.0,550,-10.8172266661579,50.0,245.0,2.22232167807678,80.0,45.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
140.0,50.0,550,-10.8172266661579,50.0,245.0,2.36777145336941,80.0,50.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
145.0,55.0,550,-10.8172266661579,50.0,245.0,2.45591343551992,85.0,55.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
150.0,60.0,550,-10.8172266661579,50.0,245.0,2.51067975148709,90.0,60.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
155.0,65.0,550,-10.8172266661579,50.0,245.0,2.56367115482423,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
160.0,70.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
165.0,75.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
170.0,80.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
175.0,85.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
180.0,90.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
185.0,95.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
190.0,100.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
195.0,105.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
200.0,110.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
205.0,115.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
210.0,120.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
215.0,125.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
220.0,130.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
225.0,135.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
230.0,140.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
235.0,145.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
240.0,150.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
245.0,155.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
250.0,160.0,550,-10.2489595130073,50.0,250.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
255.0,165.0,550,-8.61263666346684,50.0,255.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
260.0,170.0,550,-6.70469128852216,50.0,260.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
265.0,175.0,550,-4.94376647107267,50.0,265.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
270.0,180.0,550,-3.4445990747484,50.0,270.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
275.0,185.0,550,-2.55800179667571,45.0,170.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
280.0,190.0,550,-2.55800179667571,45.0,170.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
285.0,195.0,550,-2.55800179667571,45.0,170.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
290.0,200.0,550,-2.55800179667571,45.0,170.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
295.0,205.0,550,-2.55800179667571,45.0,170.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
300.0,210.0,550,-2.84320887179772,45.0,210.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
305.0,215.0,550,-3.49845199557355,50.0,215.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
310.0,220.0,550,-4.43088467053082,50.0,220.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
315.0,225.0,550,-5.58194641447236,50.0,225.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
320.0,230.0,550,-6.95660110097132,50.0,230.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
325.0,235.0,550,-8.51038145940977,50.0,235.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
330.0,240.0,550,-10.0101513268805,50.0,240.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
335.0,245.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
340.0,250.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
345.0,255.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
350.0,260.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
355.0,265.0,550,-10.8172266661579,50.0,245.0,2.57481380809952,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p142_l3p65,41
0.0,270.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
5.0,275.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
10.0,280.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
15.0,285.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
20.0,290.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
25.0,295.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
30.0,300.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
35.0,305.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
40.0,310.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
45.0,315.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
50.0,320.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
55.0,325.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
60.0,330.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
65.0,335.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
70.0,340.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
75.0,345.0,550,-11.2154493939449,50.0,245.0,2.62954973318663,90.0,75.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
80.0,350.0,550,-11.2154493939449,50.0,245.0,2.53393941801686,90.0,80.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
85.0,355.0,550,-11.2154493939449,50.0,245.0,2.39440792448121,90.0,85.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
90.0,0.0,550,-11.2154493939449,50.0,245.0,2.22109997206572,90.0,90.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
95.0,5.0,550,-11.2154493939449,50.0,245.0,2.02692725604978,90.0,95.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
100.0,10.0,550,-11.2154493939449,50.0,245.0,1.82488455306606,90.0,100.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
105.0,15.0,550,-11.2154493939449,50.0,245.0,1.62549170610125,90.0,105.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
110.0,20.0,550,-11.2154493939449,50.0,245.0,1.43485787071028,90.0,110.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
115.0,25.0,550,-11.2154493939449,50.0,245.0,1.26770423220875,75.0,265.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
120.0,30.0,550,-11.2154493939449,50.0,245.0,1.29468563336892,80.0,30.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
125.0,35.0,550,-11.2154493939449,50.0,245.0,1.71684527896383,80.0,35.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
130.0,40.0,550,-11.2154493939449,50.0,245.0,2.04826065932755,80.0,40.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
135.0,45.0,550,-11.2154493939449,50.0,245.0,2.28470212324723,80.0,45.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
140.0,50.0,550,-11.2154493939449,50.0,245.0,2.44348778165616,85.0,50.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
145.0,55.0,550,-11.2154493939449,50.0,245.0,2.54653729075225,85.0,55.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
150.0,60.0,550,-11.2154493939449,50.0,245.0,2.62354347082379,90.0,60.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
155.0,65.0,550,-11.2154493939449,50.0,245.0,2.67286501701179,90.0,65.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
160.0,70.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
165.0,75.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
170.0,80.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
175.0,85.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
180.0,90.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
185.0,95.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
190.0,100.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
195.0,105.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
200.0,110.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
205.0,115.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
210.0,120.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
215.0,125.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
220.0,130.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
225.0,135.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
230.0,140.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
235.0,145.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
240.0,150.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
245.0,155.0,550,-11.2154493939449,50.0,245.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
250.0,160.0,550,-10.7758512313606,50.0,250.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
255.0,165.0,550,-9.05573671832014,50.0,255.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
260.0,170.0,550,-7.02000643866593,50.0,260.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
265.0,175.0,550,-5.16504007689728,50.0,265.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
270.0,180.0,550,-3.60739446052247,50.0,270.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
275.0,185.0,550,-2.74338686219246,45.0,170.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
280.0,190.0,550,-2.74338686219246,45.0,170.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
285.0,195.0,550,-2.74338686219246,45.0,170.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
290.0,200.0,550,-2.74338686219246,45.0,170.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
295.0,205.0,550,-2.74338686219246,45.0,170.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
300.0,210.0,550,-2.84054130133721,45.0,210.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
305.0,215.0,550,-3.48689533965468,50.0,215.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
310.0,220.0,550,-4.38559119854902,50.0,220.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
315.0,225.0,550,-5.50853278201885,50.0,225.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
320.0,230.0,550,-6.87878679010648,50.0,230.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
325.0,235.0,550,-8.48626004358208,50.0,235.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
330.0,240.0,550,-10.1494698020302,50.0,240.0,2.67589834899918,90.0,70.0,edgeifa_s19p0_short_m0p6_match_c0p124_l3p00,45
