freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,45.000000,45.000000,y_only_b_port,E3-E4,98.630137,822.234911,161.560265,881.560265,84.507042,-44.926086,40.420941,27.839525,157.427869,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E3-E4,98.630137,249.010705,164.888036,164.888036,67.605634,-40.343328,63.065870,47.050759,178.496941,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E3-E4,100.000000,432.569500,-167.257236,-527.257236,61.111111,-27.448802,99.935874,80.959241,177.186118,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E4-E1,98.630137,534.672117,-179.252497,-539.252497,80.281690,-35.957165,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E4-E1,98.630137,490.184337,-159.797709,-519.797709,74.647887,-45.551265,52.750508,39.744270,158.120312,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E4-E1,98.630137,358.073524,-142.428207,-142.428207,66.197183,-41.061218,75.318367,59.585570,175.365155,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E4-E1,100.000000,465.121675,-18.189400,341.810600,63.888889,-28.859369,107.588435,92.810904,178.888106,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E1-E3,100.000000,214.167698,10.292274,10.292274,54.166667,-33.062875,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E1-E3,97.260274,520.036354,-7.356583,-367.356583,61.428571,-39.192529,69.631127,53.491111,173.828120,71,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E1-E3,100.000000,199.311419,-36.991791,-36.991791,59.722222,-20.780333,99.030819,85.455953,178.100893,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,135.000000,y_only_b_port,E1-E3,100.000000,720.000000,70.060344,790.060344,80.555556,-21.565271,101.373032,88.430974,177.551297,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E2-E4,100.000000,360.000000,-167.758226,192.241774,73.611111,-31.410774,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E2-E4,98.630137,720.000000,177.728648,897.728648,94.366197,-46.484719,35.197482,23.683153,115.673767,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E2-E4,100.000000,720.000000,152.901387,872.901387,84.722222,-32.796847,81.656116,59.916094,177.633262,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,135.000000,y_only_b_port,E2-E4,100.000000,349.886595,-118.642532,-118.642532,61.111111,-31.272146,62.637507,51.917788,177.429590,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E1-E2,100.000000,559.065570,-21.423785,338.576215,61.111111,-34.052249,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E1-E2,95.890411,428.529895,-22.812022,-382.812022,97.101449,-46.537654,53.140141,35.906329,171.951021,70,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E1-E2,100.000000,360.000000,-21.662911,-381.662911,75.000000,-33.567981,72.151807,58.366637,175.899379,73,73,仅使用 B 口，全局 Y 极化通道。
