freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,355.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-67.306360,-67.306360,-1.397347,-0.916399,True,0.862945,0.912075
7.738000,45.000000,360.000000,45.000000,calibrated_2x2_vector_correlation,E1-E3,-49.556937,-49.556937,-1.369871,-0.911006,True,0.865679,0.912641
7.738000,45.000000,0.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-46.893062,-46.893062,-1.759874,-1.236539,True,0.858834,0.912171
7.738000,45.000000,5.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-29.387521,-29.387521,-1.766931,-1.242902,True,0.858137,0.911503
7.738000,45.000000,10.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-12.231967,-12.231967,-1.766777,-1.283380,True,0.858152,0.907265
7.738000,45.000000,15.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,4.037357,4.037357,-1.769262,-1.356169,True,0.857907,0.899694
7.738000,45.000000,20.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,19.024536,19.024536,-1.781303,-1.455068,True,0.856718,0.889508
7.738000,45.000000,25.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,32.523470,32.523470,-1.805737,-1.573339,True,0.854312,0.877478
7.738000,45.000000,30.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,44.499564,44.499564,-1.841833,-1.706004,True,0.850769,0.864177
7.738000,45.000000,35.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,55.030792,55.030792,-1.886538,-1.850328,True,0.846401,0.849937
7.738000,45.000000,40.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,64.246664,64.246664,-1.935768,-2.005251,True,0.841617,0.834912
7.738000,45.000000,45.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,72.285086,72.285086,-1.985442,-2.170555,True,0.836818,0.819172
7.738000,45.000000,50.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,79.269067,79.269067,-2.032160,-2.346141,True,0.832329,0.802779
7.738000,45.000000,55.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,85.297823,85.297823,-2.073495,-2.531387,True,0.828378,0.785839
7.738000,45.000000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,90.446014,90.446014,-2.107952,-2.724285,True,0.825098,0.768580
7.738000,45.000000,65.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,94.766414,94.766414,-2.134713,-2.919977,True,0.822560,0.751457
7.738000,45.000000,70.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,98.293640,98.293640,-2.153275,-3.108354,True,0.820804,0.735335
7.738000,45.000000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,101.049309,101.049309,-2.163018,-3.271012,True,0.819884,0.721693
7.738000,45.000000,80.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,103.052720,103.052720,-2.162703,-3.379414,True,0.819913,0.712742
7.738000,45.000000,85.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,104.349602,104.349602,-2.149850,-3.398685,True,0.821127,0.711162
7.738000,45.000000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,105.107813,105.107813,-2.120038,-3.301495,True,0.823951,0.719165
7.738000,45.000000,95.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,106.095789,106.095789,-2.066417,-3.087431,True,0.829053,0.737109
7.738000,45.000000,100.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,115.836175,115.836175,-1.980207,-2.790211,True,0.837322,0.762768
7.738000,45.000000,105.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-94.965596,265.034404,-1.853280,-2.461529,True,0.849648,0.792185
7.738000,45.000000,110.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-91.900912,268.099088,-1.683120,-2.145961,True,0.866457,0.821495
7.738000,45.000000,115.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-94.919817,265.080183,-1.477566,-1.867980,True,0.887207,0.848211
7.738000,45.000000,120.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-99.410971,260.589029,-1.254466,-1.634244,True,0.910290,0.871346
7.738000,45.000000,125.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-104.521584,255.478416,-1.034859,-1.441829,True,0.933598,0.890865
7.738000,45.000000,130.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-109.766553,250.233447,-0.835467,-1.284815,True,0.955278,0.907115
7.738000,45.000000,135.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-114.723300,245.276700,-0.666912,-1.157088,True,0.973997,0.920553
7.738000,45.000000,140.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-118.957706,241.042294,-0.537498,-1.052050,True,0.988617,0.931753
7.738000,45.000000,145.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-121.944850,238.055150,-0.457349,-0.960736,True,0.997782,0.941600
