freq_ghz,phi_deg,linear_pol_deg,strategy,baseline,valid_percent,pdoa_span_deg,pdoa_start_deg,pdoa_end_deg,monotonic_segment_percent,min_pair_mag_rel_db,rms_bias_vs_pol0_deg,mean_abs_bias_vs_pol0_deg,max_abs_bias_vs_pol0_deg,valid_count,total_count,strategy_note
7.738000,45.000000,90.000000,y_only_b_port,E2-E4,100.000000,351.164217,165.822298,165.822298,55.555556,-30.519627,95.908943,75.198129,179.548558,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E2-E4,100.000000,491.381463,-2.077823,-362.077823,59.722222,-25.658625,111.266036,97.875870,176.487249,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E1-E2,98.630137,370.878722,-17.556345,-17.556345,52.112676,-39.802257,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E1-E2,100.000000,253.450525,-20.890606,-20.890606,65.277778,-30.791329,44.709389,31.443716,124.143891,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E1-E2,100.000000,216.380572,-21.588613,-21.588613,59.722222,-21.330337,57.621601,45.139025,155.789549,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E1-E2,100.000000,230.587993,22.038525,22.038525,65.277778,-27.334462,74.924284,59.821861,170.674501,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E2-E3,100.000000,729.983269,38.347699,-321.652301,58.333333,-29.173695,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E2-E3,100.000000,671.253238,19.545854,-340.454146,50.000000,-30.541184,50.503624,36.239601,170.799351,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E2-E3,100.000000,312.050805,-1.623510,-1.623510,54.166667,-20.912862,73.437552,60.432030,178.974126,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E2-E3,100.000000,244.530418,160.243888,160.243888,55.555556,-25.800082,116.371892,107.767412,178.537345,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E3-E4,98.630137,779.329642,161.949679,881.949679,70.422535,-36.313759,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E3-E4,98.630137,810.203926,163.729042,883.729042,81.690141,-40.753874,41.399819,29.205721,154.685903,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E3-E4,100.000000,228.004963,167.445809,167.445809,62.500000,-31.116187,66.455349,50.267904,172.984302,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E3-E4,100.000000,430.689152,-162.321711,-522.321711,63.888889,-22.362204,100.787687,82.775598,176.168882,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,0.000000,y_only_b_port,E4-E1,97.260274,531.301166,177.258967,-182.741033,82.857143,-38.702753,0.000000,0.000000,0.000000,71,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,45.000000,y_only_b_port,E4-E1,98.630137,485.885078,-162.384290,-522.384290,71.830986,-41.227757,57.017065,42.817359,156.605521,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,90.000000,y_only_b_port,E4-E1,100.000000,346.741570,-144.233685,-144.233685,61.111111,-31.533662,75.273044,58.990360,176.235883,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,45.000000,135.000000,y_only_b_port,E4-E1,100.000000,470.429820,-19.960701,340.039299,58.333333,-23.896584,106.971344,92.113759,179.235792,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E1-E3,100.000000,214.682364,11.480448,11.480448,55.555556,-31.846787,0.000000,0.000000,0.000000,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E1-E3,97.260274,524.168463,-7.280027,-367.280027,64.285714,-37.391570,72.041011,55.987156,174.549730,71,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E1-E3,100.000000,195.103975,-38.387397,-38.387397,56.944444,-18.018264,99.561484,86.726567,164.431014,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,135.000000,y_only_b_port,E1-E3,98.630137,720.000000,73.494532,793.494532,80.281690,-35.144728,105.919956,94.847649,178.677647,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E2-E4,98.630137,360.000000,-166.819771,193.180229,76.056338,-37.295331,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E2-E4,95.890411,720.000000,178.623654,898.623654,94.202899,-37.427255,32.451423,23.080913,103.524931,70,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E2-E4,100.000000,360.000000,153.041622,513.041622,75.000000,-34.972319,83.593537,62.447309,177.857387,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,135.000000,y_only_b_port,E2-E4,100.000000,348.617869,-118.207889,-118.207889,62.500000,-31.612737,64.319601,55.063499,178.510854,73,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,0.000000,y_only_b_port,E1-E2,98.630137,551.540755,-19.255829,340.744171,60.563380,-37.295331,0.000000,0.000000,0.000000,72,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,45.000000,y_only_b_port,E1-E2,94.520548,433.281300,-21.349130,-381.349130,95.588235,-37.580675,55.650460,36.646305,176.868604,69,73,仅使用 B 口，全局 Y 极化通道。
7.738000,60.000000,90.000000,y_only_b_port,E1-E2,98.630137,282.308509,-20.422598,-20.422598,61.971831,-35.181732,70.056296,55.131890,177.419160,72,73,仅使用 B 口，全局 Y 极化通道。
