window_start_phi_deg,window_stop_phi_deg,sample_count,gain_total_min_dbi,gain_total_min_theta_deg,gain_total_min_phi_deg,xpd_min_db,xpd_p5_db,xpd_median_db,candidate,active_source,candidate_index
155.0,65.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.654972362952954,-5.109614335500718,me_h3p5_loop12p0_gap0p55,P1A,2
160.0,70.0,550,-20.1889621664509,80.0,160.0,-40.83164632893695,-18.654972362952954,-5.109614335500718,me_h3p5_loop12p0_gap0p55,P1A,2
165.0,75.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-18.654972362952954,-5.109614335500718,me_h3p5_loop12p0_gap0p55,P1A,2
170.0,80.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-18.654972362952954,-5.013965625992983,me_h3p5_loop12p0_gap0p55,P1A,2
175.0,85.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-18.654972362952954,-4.829652338441343,me_h3p5_loop12p0_gap0p55,P1A,2
180.0,90.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-18.393745222636294,-4.679646384864318,me_h3p5_loop12p0_gap0p55,P1A,2
185.0,95.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-18.062161017042943,-4.548082570242408,me_h3p5_loop12p0_gap0p55,P1A,2
190.0,100.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-17.143759485547175,-4.3835690136307,me_h3p5_loop12p0_gap0p55,P1A,2
195.0,105.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-17.143759485547175,-4.2508080514189315,me_h3p5_loop12p0_gap0p55,P1A,2
200.0,110.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-17.143759485547175,-4.165363787088976,me_h3p5_loop12p0_gap0p55,P1A,2
205.0,115.0,550,-17.174771110589,90.0,205.0,-40.83164632893695,-17.143759485547175,-4.090515794900457,me_h3p5_loop12p0_gap0p55,P1A,2
210.0,120.0,550,-13.5961678011373,90.0,210.0,-40.83164632893695,-17.143759485547175,-3.9824112025570257,me_h3p5_loop12p0_gap0p55,P1A,2
215.0,125.0,550,-11.3563652473821,45.0,215.0,-40.83164632893695,-17.143759485547175,-4.000143976943795,me_h3p5_loop12p0_gap0p55,P1A,2
220.0,130.0,550,-10.5418613530895,45.0,220.0,-40.83164632893695,-16.685419603466585,-3.9824112025570257,me_h3p5_loop12p0_gap0p55,P1A,2
225.0,135.0,550,-9.66122995021918,45.0,225.0,-40.83164632893695,-15.802456550715629,-3.926537513627518,me_h3p5_loop12p0_gap0p55,P1A,2
230.0,140.0,550,-10.6894786310903,45.0,140.0,-40.83164632893695,-14.82406403017982,-3.8150582439757756,me_h3p5_loop12p0_gap0p55,P1A,2
235.0,145.0,550,-12.6419077939072,55.0,145.0,-40.83164632893695,-14.381934482035168,-3.664584342401417,me_h3p5_loop12p0_gap0p55,P1A,2
240.0,150.0,550,-16.1261585179003,65.0,150.0,-40.83164632893695,-13.675862181689958,-3.6035598423274537,me_h3p5_loop12p0_gap0p55,P1A,2
245.0,155.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-13.193194291000124,-3.4438127891633425,me_h3p5_loop12p0_gap0p55,P1A,2
250.0,160.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.545333568118863,-3.344912386113466,me_h3p5_loop12p0_gap0p55,P1A,2
255.0,165.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.259602654187846,-3.2914916499947138,me_h3p5_loop12p0_gap0p55,P1A,2
260.0,170.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.259602654187846,-3.2914916499947138,me_h3p5_loop12p0_gap0p55,P1A,2
265.0,175.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.464799653630813,-3.3376381359153946,me_h3p5_loop12p0_gap0p55,P1A,2
270.0,180.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.545333568118863,-3.344912386113466,me_h3p5_loop12p0_gap0p55,P1A,2
275.0,185.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.809213163148597,-3.3819022752577337,me_h3p5_loop12p0_gap0p55,P1A,2
280.0,190.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.809213163148597,-3.3961110318589185,me_h3p5_loop12p0_gap0p55,P1A,2
285.0,195.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.545333568118863,-3.3961110318589185,me_h3p5_loop12p0_gap0p55,P1A,2
290.0,200.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.545333568118863,-3.3961110318589185,me_h3p5_loop12p0_gap0p55,P1A,2
295.0,205.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.545333568118863,-3.4110607608488923,me_h3p5_loop12p0_gap0p55,P1A,2
300.0,210.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-12.755780557859664,-3.441940715424357,me_h3p5_loop12p0_gap0p55,P1A,2
305.0,215.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-14.061257148517,-3.4901712750154634,me_h3p5_loop12p0_gap0p55,P1A,2
310.0,220.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-14.381934482035168,-3.5734862267847327,me_h3p5_loop12p0_gap0p55,P1A,2
315.0,225.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-15.173645956393845,-3.627263657831512,me_h3p5_loop12p0_gap0p55,P1A,2
320.0,230.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-15.925382166200372,-3.653952762345318,me_h3p5_loop12p0_gap0p55,P1A,2
325.0,235.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-16.00988850162049,-3.669960013403135,me_h3p5_loop12p0_gap0p55,P1A,2
330.0,240.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-16.38302013018698,-3.7836945436956944,me_h3p5_loop12p0_gap0p55,P1A,2
335.0,245.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.062161017042943,-3.7836945436956944,me_h3p5_loop12p0_gap0p55,P1A,2
340.0,250.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.138601011560503,-3.669960013403135,me_h3p5_loop12p0_gap0p55,P1A,2
345.0,255.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.393745222636294,-3.664584342401417,me_h3p5_loop12p0_gap0p55,P1A,2
350.0,260.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.652238884919537,-3.664584342401417,me_h3p5_loop12p0_gap0p55,P1A,2
355.0,265.0,550,-22.0901347232347,75.0,155.0,-40.83164632893695,-18.654972362952954,-3.653952762345318,me_h3p5_loop12p0_gap0p55,P1A,2
0.0,270.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-1.2565269329029707,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
5.0,275.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,1.31062387310274,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
10.0,280.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,2.0127587782585405,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
15.0,285.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,2.8738864101810018,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
20.0,290.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,3.5458825324463827,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
25.0,295.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.350911101993125,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
30.0,300.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.45480303797252,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
35.0,305.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.6940487357155565,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
40.0,310.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.6940487357155565,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
45.0,315.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.6940487357155565,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
50.0,320.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.6940487357155565,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
55.0,325.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,4.6940487357155565,11.61392065684145,me_h3p5_loop12p0_gap0p55,P1B,2
60.0,330.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,3.950323040766552,11.56790310701696,me_h3p5_loop12p0_gap0p55,P1B,2
65.0,335.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,3.0882089327524627,11.510860105426126,me_h3p5_loop12p0_gap0p55,P1B,2
70.0,340.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,2.2560019022104183,11.490788423577005,me_h3p5_loop12p0_gap0p55,P1B,2
75.0,345.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,1.253174658042133,11.470055148481428,me_h3p5_loop12p0_gap0p55,P1B,2
80.0,350.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,-0.7662509675187501,11.19845397907115,me_h3p5_loop12p0_gap0p55,P1B,2
85.0,355.0,550,-13.2175432771316,45.0,180.0,-27.983996229501948,-2.5613703074393412,10.781277627329821,me_h3p5_loop12p0_gap0p55,P1B,2
90.0,0.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-4.813439130822649,10.203697758354643,me_h3p5_loop12p0_gap0p55,P1B,2
95.0,5.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.719218817700376,me_h3p5_loop12p0_gap0p55,P1B,2
100.0,10.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.369944417529076,me_h3p5_loop12p0_gap0p55,P1B,2
105.0,15.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.011168554749814,me_h3p5_loop12p0_gap0p55,P1B,2
110.0,20.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.775791088896622,me_h3p5_loop12p0_gap0p55,P1B,2
115.0,25.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.619132234822878,me_h3p5_loop12p0_gap0p55,P1B,2
120.0,30.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.538168991283351,me_h3p5_loop12p0_gap0p55,P1B,2
125.0,35.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.444928177491462,me_h3p5_loop12p0_gap0p55,P1B,2
130.0,40.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.358600734590297,me_h3p5_loop12p0_gap0p55,P1B,2
135.0,45.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.25727388682971,me_h3p5_loop12p0_gap0p55,P1B,2
140.0,50.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.199279072672853,me_h3p5_loop12p0_gap0p55,P1B,2
145.0,55.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
150.0,60.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
155.0,65.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
160.0,70.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
165.0,75.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
170.0,80.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.145471657977776,me_h3p5_loop12p0_gap0p55,P1B,2
175.0,85.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.173506793836294,me_h3p5_loop12p0_gap0p55,P1B,2
180.0,90.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.358600734590297,me_h3p5_loop12p0_gap0p55,P1B,2
185.0,95.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.49931620280989,me_h3p5_loop12p0_gap0p55,P1B,2
190.0,100.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.58982665668062,me_h3p5_loop12p0_gap0p55,P1B,2
195.0,105.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
200.0,110.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
205.0,115.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
210.0,120.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
215.0,125.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
220.0,130.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
225.0,135.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
230.0,140.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
235.0,145.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
240.0,150.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
245.0,155.0,550,-12.3677874845135,45.0,245.0,-39.09515882802833,-4.167946181606451,8.71741753285596,me_h3p5_loop12p0_gap0p55,P1B,2
250.0,160.0,550,-12.115449842085,45.0,250.0,-39.09515882802833,-4.167946181606451,8.775791088896622,me_h3p5_loop12p0_gap0p55,P1B,2
255.0,165.0,550,-10.536628260143,45.0,255.0,-39.09515882802833,-4.167946181606451,8.915145439207533,me_h3p5_loop12p0_gap0p55,P1B,2
260.0,170.0,550,-8.76268439723454,45.0,260.0,-39.09515882802833,-4.167946181606451,8.934648721552547,me_h3p5_loop12p0_gap0p55,P1B,2
265.0,175.0,550,-9.41682682614778,55.0,175.0,-39.09515882802833,-4.167946181606451,8.81806857907425,me_h3p5_loop12p0_gap0p55,P1B,2
270.0,180.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.767997744199983,me_h3p5_loop12p0_gap0p55,P1B,2
275.0,185.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.654421170576404,me_h3p5_loop12p0_gap0p55,P1B,2
280.0,190.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.605035863593816,me_h3p5_loop12p0_gap0p55,P1B,2
285.0,195.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.646256964790643,me_h3p5_loop12p0_gap0p55,P1B,2
290.0,200.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,8.800139609535272,me_h3p5_loop12p0_gap0p55,P1B,2
295.0,205.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.014129459759808,me_h3p5_loop12p0_gap0p55,P1B,2
300.0,210.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.443185335805165,me_h3p5_loop12p0_gap0p55,P1B,2
305.0,215.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,9.932901234969089,me_h3p5_loop12p0_gap0p55,P1B,2
310.0,220.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,10.352940333337097,me_h3p5_loop12p0_gap0p55,P1B,2
315.0,225.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,10.780063069499054,me_h3p5_loop12p0_gap0p55,P1B,2
320.0,230.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.19845397907115,me_h3p5_loop12p0_gap0p55,P1B,2
325.0,235.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.436389370450113,me_h3p5_loop12p0_gap0p55,P1B,2
330.0,240.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.490788423577005,me_h3p5_loop12p0_gap0p55,P1B,2
335.0,245.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.543493279085432,me_h3p5_loop12p0_gap0p55,P1B,2
340.0,250.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.61392065684145,me_h3p5_loop12p0_gap0p55,P1B,2
345.0,255.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
350.0,260.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-5.820102673689782,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
355.0,265.0,550,-13.2175432771316,45.0,180.0,-39.09515882802833,-4.051128260200579,11.666555860868268,me_h3p5_loop12p0_gap0p55,P1B,2
0.0,270.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-20.604633893017834,-8.154573411054214,me_h4p0_loop10p8_gap0p55,P1A,3
5.0,275.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-20.15631734731886,-8.261191400755155,me_h4p0_loop10p8_gap0p55,P1A,3
10.0,280.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.967949813368186,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
15.0,285.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.907203151441877,-8.329383406557128,me_h4p0_loop10p8_gap0p55,P1A,3
20.0,290.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.329383406557128,me_h4p0_loop10p8_gap0p55,P1A,3
25.0,295.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.329383406557128,me_h4p0_loop10p8_gap0p55,P1A,3
30.0,300.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
35.0,305.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
40.0,310.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
45.0,315.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
50.0,320.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.304517184129654,me_h4p0_loop10p8_gap0p55,P1A,3
55.0,325.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.329383406557128,me_h4p0_loop10p8_gap0p55,P1A,3
60.0,330.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.337994835248544,me_h4p0_loop10p8_gap0p55,P1A,3
65.0,335.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.381430530305378,me_h4p0_loop10p8_gap0p55,P1A,3
70.0,340.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.77187231434238,-8.404457791942027,me_h4p0_loop10p8_gap0p55,P1A,3
75.0,345.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.907203151441877,-8.426159266885572,me_h4p0_loop10p8_gap0p55,P1A,3
80.0,350.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-19.92548281521572,-8.527905212449493,me_h4p0_loop10p8_gap0p55,P1A,3
85.0,355.0,550,-17.9993789522242,90.0,160.0,-35.296474770244195,-20.16867233674592,-8.77735242949272,me_h4p0_loop10p8_gap0p55,P1A,3
90.0,0.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-20.645554383338315,-8.871464129276843,me_h4p0_loop10p8_gap0p55,P1A,3
95.0,5.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-20.826434662287227,-8.906308005562463,me_h4p0_loop10p8_gap0p55,P1A,3
100.0,10.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.975403778817409,me_h4p0_loop10p8_gap0p55,P1A,3
105.0,15.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.021284967980241,me_h4p0_loop10p8_gap0p55,P1A,3
110.0,20.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.066959834912904,me_h4p0_loop10p8_gap0p55,P1A,3
115.0,25.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.070347119001628,me_h4p0_loop10p8_gap0p55,P1A,3
120.0,30.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.070347119001628,me_h4p0_loop10p8_gap0p55,P1A,3
125.0,35.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.066959834912904,me_h4p0_loop10p8_gap0p55,P1A,3
130.0,40.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-9.006352450935772,me_h4p0_loop10p8_gap0p55,P1A,3
135.0,45.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.965982664495812,me_h4p0_loop10p8_gap0p55,P1A,3
140.0,50.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.948348362533693,me_h4p0_loop10p8_gap0p55,P1A,3
145.0,55.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.888026495859728,me_h4p0_loop10p8_gap0p55,P1A,3
150.0,60.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.867033794636969,me_h4p0_loop10p8_gap0p55,P1A,3
155.0,65.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.822323682209877,me_h4p0_loop10p8_gap0p55,P1A,3
160.0,70.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-21.29674550590731,-8.867033794636969,me_h4p0_loop10p8_gap0p55,P1A,3
165.0,75.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-21.29674550590731,-8.867033794636969,me_h4p0_loop10p8_gap0p55,P1A,3
170.0,80.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-21.29674550590731,-8.77735242949272,me_h4p0_loop10p8_gap0p55,P1A,3
175.0,85.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-20.826434662287227,-8.610193148230383,me_h4p0_loop10p8_gap0p55,P1A,3
180.0,90.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-20.645554383338315,-8.463553574636748,me_h4p0_loop10p8_gap0p55,P1A,3
185.0,95.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-20.16867233674592,-8.41089315082723,me_h4p0_loop10p8_gap0p55,P1A,3
190.0,100.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-20.008521481699262,-8.397603133747701,me_h4p0_loop10p8_gap0p55,P1A,3
195.0,105.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-19.967949813368186,-8.388208127723495,me_h4p0_loop10p8_gap0p55,P1A,3
200.0,110.0,550,-17.2848404455064,90.0,200.0,-45.635019478248,-19.967949813368186,-8.397603133747701,me_h4p0_loop10p8_gap0p55,P1A,3
205.0,115.0,550,-16.899109409038,90.0,205.0,-45.635019478248,-19.967949813368186,-8.416162062320508,me_h4p0_loop10p8_gap0p55,P1A,3
210.0,120.0,550,-13.5215336797634,45.0,210.0,-45.635019478248,-19.967949813368186,-8.507063473684637,me_h4p0_loop10p8_gap0p55,P1A,3
215.0,125.0,550,-11.8916059420778,45.0,215.0,-45.635019478248,-19.967949813368186,-8.522395654815123,me_h4p0_loop10p8_gap0p55,P1A,3
220.0,130.0,550,-10.5948942479295,45.0,220.0,-45.635019478248,-19.967949813368186,-8.49691013309678,me_h4p0_loop10p8_gap0p55,P1A,3
225.0,135.0,550,-9.7244014610166,45.0,225.0,-45.635019478248,-19.245567393685427,-8.40745843781204,me_h4p0_loop10p8_gap0p55,P1A,3
230.0,140.0,550,-9.7611721169265,45.0,140.0,-45.635019478248,-18.285141301051212,-8.329383406557128,me_h4p0_loop10p8_gap0p55,P1A,3
235.0,145.0,550,-11.1538137147673,45.0,145.0,-45.635019478248,-17.759841054127193,-8.083525878491443,me_h4p0_loop10p8_gap0p55,P1A,3
240.0,150.0,550,-13.6528727424428,75.0,150.0,-45.635019478248,-16.656864875287628,-7.948681666191423,me_h4p0_loop10p8_gap0p55,P1A,3
245.0,155.0,550,-17.9202590672647,85.0,155.0,-45.635019478248,-16.131918063894734,-7.762321944221658,me_h4p0_loop10p8_gap0p55,P1A,3
250.0,160.0,550,-17.9993789522242,90.0,160.0,-45.635019478248,-15.459481877370479,-7.536985630537792,me_h4p0_loop10p8_gap0p55,P1A,3
