"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
40,8,10,-59.3049848036617,10,-0.739971629756199,10,-89.0021912233356,10,-75.826983197418
40,8,15,-65.5895419677259,15,1.86166706852722,15,-85.1652277677441,15,-75.6288404915998
40,8,20,-72.5434053287458,20,4.67885228567215,20,-81.0782456193624,20,-75.4155488279594
40,8,25,-80.1018003507006,25,7.62719503870356,25,-76.7266512095472,25,-75.3627747097688
40,8,30,-88.166440890317,30,10.5872640659278,30,-72.0868426298926,30,-75.6428663874478
40,8,35,-96.6035139850782,35,13.4240497548493,35,-67.1267979404917,35,-76.3972475127901
40,8,40,-105.249412637931,40,16.0091282268032,40,-61.8144775743915,40,-77.7122722017387
40,8,45,-113.92525172687,45,18.2405295440554,45,-56.133634792117,45,-79.6052346149132
40,8,50,-122.458095142059,50,20.0555349964777,50,-50.1024262601279,50,-82.0256728735848
40,8,55,-130.703832100689,55,21.4334309457582,55,-43.7873666854471,55,-84.8728384970161
40,8,60,-138.565090719369,60,22.3881902445517,60,-37.305602582945,60,-88.0246051471456
40,8,65,-145.998453051619,65,22.9540687726327,65,-30.8125546378136,65,-91.3687325544158
40,8,70,-153.008533738164,70,23.1689678749911,70,-24.4779376476445,70,-94.8265621024706
40,8,75,-159.630963865386,75,23.060408052901,75,-18.4579850903395,75,-98.3624353493726
40,8,80,-165.910003027612,80,22.6372920676803,80,-12.872907441439,80,-101.977818025303
40,8,85,-171.877728837644,85,21.8882807016354,85,-7.79579086326039,85,-105.694555202283
40,8,90,-177.540145716619,90,20.7856889022648,90,-3.25408587315824,90,-109.534583007159
45,8,0,-32.677183729426,0,-3.39846458930627,0,-98.1463535837341,0,-77.2583953122853
45,8,5,-37.5150669549825,5,-1.37632298514973,5,-95.0157373917588,5,-78.3595662816432
45,8,10,-43.191977546789,10,0.942247992698197,10,-91.5627834835197,10,-79.0913455630197
45,8,15,-49.6978357606032,15,3.55232469178895,15,-87.7740542650924,15,-79.554236308466
45,8,20,-57.0057682602742,20,6.38472861843762,20,-83.653613503085,20,-79.8961384799545
45,8,25,-65.0558852107925,25,9.31435017504151,25,-79.2132019475822,25,-80.2950024717331
45,8,30,-73.7403598266113,30,12.1803442603936,30,-74.459920276513,30,-80.9337648587094
45,8,35,-82.8975924343168,35,14.8150018249776,35,-69.3886503007975,35,-81.9699537357411
45,8,40,-92.3212245646846,40,17.0746487988376,40,-63.9854414590164,40,-83.5058869448634
45,8,45,-101.784908739835,45,18.8641621519344,45,-58.2434827125201,45,-85.5683935320573
45,8,50,-111.077530922417,50,20.1479143421195,50,-52.1864719850572,50,-88.1065904040643
45,8,55,-120.038480482723,55,20.9442604783482,55,-45.888666757235,55,-91.0109639758872
45,8,60,-128.581090003156,60,21.3065086659192,60,-39.4804033805985,60,-94.1485545476761
45,8,65,-136.695808626712,65,21.2980083667786,65,-33.133670135811,65,-97.4017998787239
45,8,70,-144.432032172812,70,20.9702759560914,70,-27.0316943482326,70,-100.696833006412
45,8,75,-151.865600096399,75,20.3504800483788,75,-21.334159597505,75,-104.01194412442
45,8,80,-159.063924720991,80,19.4397740454219,80,-16.1512317046043,80,-107.365802550697
45,8,85,-166.060215865106,85,18.2195666766116,85,-11.5345173612301,85,-110.793148325393
45,8,90,-172.842912967664,90,16.6609146969289,90,-7.48483168215552,90,-114.319219486975
50,8,0,-17.3208448365896,0,-4.40978284518651,0,-99.8003624311177,0,-74.7633734155343
50,8,5,-21.9969944031396,5,-2.33398626793721,5,-97.0850091504143,5,-76.6900479568581
50,8,10,-27.5624163478519,10,0.123765952001497,10,-93.9307554879214,10,-78.2140559522147
50,8,15,-34.0387692084664,15,2.93611748062079,15,-90.3156435872511,15,-79.4161816758279
50,8,20,-41.4389950845757,20,5.99740137305971,20,-86.256530147934,20,-80.4225540787693
50,8,25,-49.7343706339354,25,9.13379136155208,25,-81.7951879507523,25,-81.3922518779931
50,8,30,-58.8236355902281,30,12.1314845069784,30,-76.9778779459618,30,-82.4975907946502
50,8,35,-68.5188983169133,35,14.7788751554346,35,-71.8378983021325,35,-83.8962035725511
50,8,40,-78.5589932032793,40,16.9115004989651,40,-66.3910007569451,40,-85.6989503436191
50,8,45,-88.651206371544,45,18.4447294696627,45,-60.6485861899635,45,-87.9438598610755
50,8,50,-98.5301017111947,50,19.3819253670336,50,-54.6441048166703,50,-90.5884994177969
50,8,55,-108.013091655483,55,19.7950999302422,55,-48.4589843195134,55,-93.5277211041713
50,8,60,-117.031543699633,60,19.786710381631,60,-42.2320881235173,60,-96.6322400780262
50,8,65,-125.62517828744,65,19.4489760239796,65,-36.1440927400227,65,-99.7925992819648
50,8,70,-133.902673210642,70,18.8365979195624,70,-30.3815530116544,70,-102.949844755854
50,8,75,-141.985342102371,75,17.9606541286072,75,-25.0964680433928,75,-106.10096365987
50,8,80,-149.956425748153,80,16.8007411423524,80,-20.3789535852306,80,-109.279728068467
50,8,85,-157.833412939705,85,15.3250950117178,85,-16.252657389833,85,-112.524686582069
50,8,90,-165.568350563192,90,13.5076204869918,90,-12.690578020659,90,-115.850031187969
55,8,0,-3.98417064943151,0,-7.8233887623931,0,-100.678343245165,0,-68.7865667672008
55,8,5,-8.33308757882276,5,-5.62169164412105,5,-98.5343535297354,5,-71.4528048860848
55,8,10,-13.5446101936411,10,-2.94212944111157,10,-95.8335888967094,10,-73.7400953906715
55,8,15,-19.6978648285044,15,0.17681369481961,15,-92.5396680914355,15,-75.7074574263117
55,8,20,-26.8787957693053,20,3.6027693466248,20,-88.675281519382,20,-77.4471093068481
55,8,25,-35.122695122288,25,7.11512922106257,25,-84.3074746608777,25,-79.0790698010948
55,8,30,-44.3581131823395,30,10.4390662747133,30,-79.5218555923193,30,-80.7418032098499
55,8,35,-54.3773972507071,35,13.3048671385918,35,-74.3957810170298,35,-82.5730914706344
55,8,40,-64.8534971173545,40,15.5149354420077,40,-68.983691718341,40,-84.6808807938788
55,8,45,-75.4055923794676,45,16.9919266578724,45,-63.3239639918578,45,-87.1137013869984
55,8,50,-85.6935135115729,50,17.7857885364172,50,-57.4651078364661,50,-89.8465010169806
55,8,55,-95.504329554696,55,18.0352701638258,55,-51.4958934060029,55,-92.7935042784097
55,8,60,-104.79445319803,60,17.9015758901936,60,-45.5587861911687,60,-95.8457454992506
55,8,65,-113.669380240637,65,17.5049898404522,65,-39.8344212181046,65,-98.9160963266991
55,8,70,-122.311730516475,70,16.8914602890846,70,-34.5022260190775,70,-101.969341104256
55,8,75,-130.891167889518,75,16.0383809736366,75,-29.6968413745717,75,-105.022987133595
55,8,80,-139.494836474844,80,14.8886584269838,80,-25.481829979755,80,-108.120604135359
55,8,85,-148.102754018785,85,13.391040729286,85,-21.8510430619377,85,-111.29342075454
55,8,90,-156.608660233921,90,11.5267379601066,90,-18.7525179071496,90,-114.530116393599
60,8,0,6.67127384036024,0,-13.031508530865,0,-100.546347066901,0,-60.1000517794782
