freq_ghz,source,element,feed,theta_deg,phi_deg,etheta_re,etheta_im,ephi_re,ephi_im,gain_proxy_mag,linpol0_re,linpol0_im,linpol0_mag,linpol0_phase_deg,linpol45_re,linpol45_im,linpol45_mag,linpol45_phase_deg,linpol90_re,linpol90_im,linpol90_mag,linpol90_phase_deg,linpol135_re,linpol135_im,linpol135_mag,linpol135_phase_deg
7.738000,P3B,3,B,130.000000,25.000000,-334.484338,-179.115005,-372.866518,47.351048,534.072578,-334.484338,-179.115005,379.423190,-151.831131,-500.172586,-93.171187,508.776460,-169.447993,-372.866518,47.351048,375.861094,172.762637,-27.140300,160.135682,162.419311,99.619261
7.738000,P3B,3,B,135.000000,25.000000,-324.609412,-229.347724,-457.484566,43.694913,607.596101,-324.609412,-229.347724,397.456474,-144.757479,-553.023955,-131.276362,568.391571,-166.646336,-457.484566,43.694913,459.566506,174.544160,-93.956922,193.070300,214.718523,115.949693
7.738000,P3B,3,B,140.000000,25.000000,-308.616009,-287.651684,-539.693957,18.549012,685.274372,-308.616009,-287.651684,421.885449,-137.013647,-599.845729,-190.284325,629.303602,-162.399822,-539.693957,18.549012,540.012623,178.031548,-163.396784,216.516588,271.252543,127.040458
7.738000,P3B,3,B,145.000000,25.000000,-284.697772,-351.537255,-614.388775,-30.064722,763.550075,-284.697772,-351.537255,452.361872,-129.002807,-635.750194,-269.833346,690.643427,-157.002031,-614.388775,-30.064722,615.123934,-177.198502,-233.126744,227.315408,325.607699,135.723103
7.738000,P3B,3,B,150.000000,25.000000,-251.217984,-417.645067,-675.792959,-102.906044,839.537763,-251.217984,-417.645067,487.378577,-121.027360,-655.495724,-368.085220,751.772155,-150.684170,-675.792959,-102.906044,683.583044,-171.341825,-300.219844,222.554097,373.714170,143.450321
7.738000,P3B,3,B,155.000000,25.000000,-206.856938,-481.929666,-718.035743,-199.013347,911.168281,-206.856938,-481.929666,524.448278,-113.230287,-653.997887,-481.499422,812.129872,-143.638012,-718.035743,-199.013347,745.105121,-164.508565,-361.458000,200.052048,413.125535,151.037287
7.738000,P3B,3,B,160.000000,25.000000,-150.759137,-539.907564,-735.796163,-315.297964,977.260096,-150.759137,-539.907564,560.560876,-105.601402,-626.889265,-604.721628,871.021468,-136.031149,-735.796163,-315.297964,800.505340,-156.804255,-413.683648,158.822972,443.124020,158.997019
7.738000,P3B,3,B,165.000000,25.000000,-82.725712,-586.950438,-724.978419,-446.384568,1037.404092,-82.725712,-586.950438,592.751517,-98.022514,-571.133068,-730.678190,927.406922,-128.012887,-724.978419,-446.384568,851.382928,-148.378513,-454.141245,99.395080,464.891011,167.654690
7.738000,P3B,3,B,170.000000,25.000000,-3.477304,-618.634524,-683.363932,-584.813449,1091.656448,-3.477304,-618.634524,618.644297,-90.322052,-485.670096,-850.966223,979.805570,-119.714605,-683.363932,-584.813449,899.440400,-139.443544,-480.752445,23.915112,481.346908,177.152159
7.738000,P3B,3,B,175.000000,25.000000,85.059074,-631.167245,-611.140166,-721.630101,1140.109399,85.059074,-631.167245,636.872936,-82.324792,-371.995508,-956.572177,1026.358119,-111.250257,-611.140166,-721.630101,945.643858,-130.260876,-492.287204,-63.966899,496.425679,-172.596572
7.738000,P3B,3,B,180.000000,25.000000,179.564260,-621.879272,-511.171783,-847.275376,1182.433637,179.564260,-621.879272,647.284445,-73.894214,-234.481928,-1038.849214,1064.983316,-102.719269,-511.171783,-847.275376,989.531280,-121.103104,-488.424140,-159.379114,513.770223,-161.927826
7.738000,P3B,3,B,185.000000,25.000000,-275.392249,589.709012,388.908907,952.609894,1217.502919,-275.392249,589.709012,650.843767,115.032426,80.268399,1090.584157,1093.534096,85.790547,388.908907,952.609894,1028.939137,67.791957,469.731852,256.609675,535.253714,28.647326
7.738000,P3B,3,B,190.000000,25.000000,-366.980723,535.557504,251.927180,1029.897899,1243.243210,-366.980723,535.557504,649.227766,124.420159,-81.355141,1106.944131,1109.929713,94.203410,251.927180,1029.897899,1060.262697,76.254579,437.633975,349.551446,560.097946,38.615416
7.738000,P3B,3,B,195.000000,25.000000,-448.586805,462.387201,109.204965,1073.630587,1256.837462,-448.586805,462.387201,644.229808,134.132089,-239.979200,1086.128594,1112.324296,102.459280,109.204965,1073.630587,1079.170219,84.192101,394.418343,432.214343,585.128249,47.617903
7.738000,P3B,3,B,200.000000,25.000000,-515.204954,374.983034,-29.713347,1081.133902,1255.301485,-515.204954,374.983034,637.219287,143.951646,-385.315426,1029.630160,1099.366292,110.517207,-29.713347,1081.133902,1081.542139,91.574292,343.294407,499.324068,605.950142,55.490767
7.738000,P3B,3,B,205.000000,25.000000,-563.438386,279.374449,-155.561757,1052.924130,1236.269218,-563.438386,279.374449,628.898161,153.626015,-508.409877,942.077359,1070.509390,118.354358,-155.561757,1052.924130,1064.353646,98.404231,288.412330,546.982225,618.361728,62.198253
7.738000,P3B,3,B,210.000000,25.000000,-592.079963,182.011432,-260.165512,992.741125,1198.710924,-592.079963,182.011432,619.424607,162.912037,-602.628554,830.675500,1026.247027,125.959687,-260.165512,992.741125,1026.265578,104.685136,234.698959,573.272464,619.455341,67.735704
7.738000,P3B,3,B,215.000000,25.000000,-602.229005,88.867442,-337.193857,907.163115,1143.338013,-602.229005,88.867442,608.750521,171.605773,-664.272276,704.299961,968.140533,133.324704,-337.193857,907.163115,967.804016,110.390174,187.408151,578.622419,608.215191,72.053547
7.738000,P3B,3,B,220.000000,25.000000,-596.912899,4.673982,-382.765413,804.759316,1072.601404,-596.912899,4.673982,596.931198,179.551368,-692.737178,572.355774,898.596644,140.435680,-382.765413,804.759316,891.149212,115.437031,151.425139,565.745765,585.660177,75.015685
7.738000,P3B,3,B,225.000000,25.000000,-580.344326,-67.545798,-395.759785,694.875224,990.373341,-580.344326,-67.545798,584.261903,-173.361261,-690.209836,443.588891,820.463724,147.271672,-395.759785,694.875224,799.673298,119.663278,130.520980,539.113074,554.687870,76.390382
7.738000,P3B,3,B,230.000000,25.000000,-557.054344,-126.571775,-377.710356,586.296022,901.519880,-557.054344,-126.571775,571.252970,-167.198813,-660.978458,325.074132,736.590601,153.811697,-377.710356,586.296022,697.429665,122.790909,126.815350,504.073653,519.781089,75.878533
7.738000,P3B,3,B,235.000000,25.000000,-531.149761,-172.747217,-332.267774,486.097831,811.575409,-531.149761,-172.747217,558.535289,-161.983785,-610.528394,221.572344,649.491511,160.053204,-332.267774,486.097831,588.806398,124.354206,140.630802,465.873801,486.636847,73.202794
7.738000,P3B,3,B,240.000000,25.000000,-505.856735,-207.522249,-264.366610,398.930853,726.630614,-505.856735,-207.522249,546.769165,-157.694640,-544.630150,135.346322,561.195712,166.044105,-264.366610,398.930853,478.576566,123.531951,170.759305,428.827100,461.574937,68.287512
7.738000,P3B,3,B,245.000000,25.000000,-483.384690,-232.924455,-179.315989,326.822191,653.361714,-483.384690,-232.924455,536.576705,-154.272375,-468.600144,66.395726,473.280559,171.935471,-179.315989,326.822191,372.782736,118.752048,215.009040,395.800649,450.429840,61.488059
7.738000,P3B,3,B,250.000000,25.000000,-465.038093,-251.079175,-82.030099,269.423489,598.848172,-465.038093,-251.079175,528.489526,-151.634903,-386.835628,12.971389,387.053046,178.079475,-82.030099,269.423489,281.634433,106.933672,270.827549,368.050964,456.956314,53.652785
7.738000,P3B,3,B,255.000000,25.000000,-451.454397,-263.854064,23.463348,224.528569,569.555657,-451.454397,-263.854064,522.905383,-149.695704,-302.635373,-27.807325,303.910211,-174.750180,23.463348,224.528569,225.751206,84.034216,335.817558,345.338672,481.697239,45.800821
7.738000,P3B,3,B,260.000000,25.000000,-442.854290,-272.651147,134.199219,188.669942,569.266500,-442.854290,-272.651147,520.056314,-148.380729,-218.252094,-59.383679,226.186644,-164.779002,134.199219,188.669942,231.529215,54.576102,408.038450,326.203270,522.402096,38.640325
7.738000,P3B,3,B,265.000000,25.000000,-439.232042,-278.330443,248.178269,157.649854,597.359650,-439.232042,-278.330443,519.992906,-147.638580,-135.095418,-85.334062,159.789468,-147.721130,248.178269,157.649854,294.016887,32.424867,486.072493,308.284624,575.591763,32.384337
7.738000,P3B,3,B,270.000000,25.000000,-440.462547,-281.229010,364.081185,126.934813,649.434036,-440.462547,-281.229010,522.586845,-147.442353,-54.009779,-109.102473,121.739090,-116.337120,364.081185,126.934813,385.574319,19.220816,568.898328,288.615407,637.921751,26.899745
7.738000,P3B,3,B,275.000000,25.000000,-446.339359,-281.236735,480.882095,91.912147,719.727974,-446.339359,-281.236735,527.553717,-147.785127,24.425403,-133.872700,136.082696,-79.659979,480.882095,91.912147,489.587001,10.820575,655.644578,263.856105,706.745963,21.921714
7.738000,P3B,3,B,280.000000,25.000000,-456.576792,-277.899078,597.434824,48.056594,803.074137,-456.576792,-277.899078,534.500013,-148.672885,99.601670,-162.523179,190.615520,-58.498120,597.434824,48.056594,599.364501,4.598869,745.298760,230.485467,780.124216,17.184352
7.738000,P3B,3,B,285.000000,25.000000,-470.808253,-270.528657,712.085553,-8.920660,895.539826,-470.808253,-270.528657,542.997390,-150.118120,170.608815,-197.600507,261.061924,-49.192585,712.085553,-8.920660,712.141428,-0.717736,836.432232,184.984789,856.643596,12.470761
7.738000,P3B,3,B,290.000000,25.000000,-488.595353,-258.315107,822.353611,-82.868165,994.275971,-488.595353,-258.315107,552.677223,-152.135073,236.002728,-241.253005,337.491185,-45.630284,822.353611,-82.868165,826.518357,-5.754243,926.980902,124.059722,935.245640,7.622715
7.738000,P3B,3,B,295.000000,25.000000,-509.434636,-240.423999,924.721494,-176.886195,1097.144437,-509.434636,-240.423999,563.318158,-154.735371,293.652154,-295.082868,416.299755,-45.139237,924.721494,-176.886195,941.487423,-10.829061,1014.101525,44.928012,1015.096266,2.536731
7.738000,P3B,3,B,300.000000,25.000000,-532.723805,-216.075069,1014.581133,-292.907880,1202.353105,-532.723805,-216.075069,574.876585,-157.922314,340.724584,-359.905295,495.605754,-46.568159,1014.581133,-292.907880,1056.016052,-16.103341,1094.109814,-54.329002,1095.457861,-2.842738
7.738000,P3B,3,B,305.000000,25.000000,-557.645971,-184.595804,1086.383711,-431.217700,1308.137192,-557.645971,-184.595804,587.405005,-161.684069,373.874042,-435.445904,573.929381,-49.350597,1086.383711,-431.217700,1168.836290,-21.649586,1162.504537,-174.388015,1175.511794,-8.531360
7.738000,P3B,3,B,310.000000,25.000000,-582.966680,-145.463687,1134.021729,-590.006809,1412.488283,-582.966680,-145.463687,600.840940,-165.989473,389.654762,-520.056175,649.837871,-53.157426,1134.021729,-590.006809,1278.324417,-27.486978,1214.094148,-314.339456,1254.126745,-14.515629
7.738000,P3B,3,B,315.000000,25.000000,-606.813283,-98.371725,1151.427427,-765.090095,1512.959791,-606.813283,-98.371725,614.735192,-170.791773,385.100354,-610.559708,721.862480,-57.759004,1151.427427,-765.090095,1382.442756,-33.602884,1243.263929,-471.441081,1329.647280,-20.766542
7.738000,P3B,3,B,320.000000,25.000000,-626.583026,-43.355706,1133.309613,-949.891111,1606.601944,-626.583026,-43.355706,628.081210,-176.041792,358.309805,-702.331560,788.451353,-62.970604,1133.309613,-949.891111,1478.743994,-39.968283,1244.432019,-641.017332,1399.826514,-27.253374
7.738000,P3B,3,B,325.000000,25.000000,-639.137981,19.013875,1075.896179,-1135.738566,1690.063184,-639.137981,19.013875,639.420743,178.295996,308.834683,-789.643601,847.889072,-68.639213,1075.896179,-1135.738566,1564.434300,-46.549930,1212.712285,-816.533282,1461.984161,-33.952841
7.738000,P3B,3,B,330.000000,25.000000,-641.337574,87.442609,977.533779,-1312.438756,1759.837456,-641.337574,87.442609,647.271267,172.235932,237.726616,-866.203083,898.232556,-74.653223,977.533779,-1312.438756,1636.480302,-53.320434,1144.714912,-989.865606,1513.342706,-40.850849
7.738000,P3B,3,B,335.000000,25.000000,-630.756252,159.851731,839.037079,-1469.033624,1812.580766,-630.756252,159.851731,650.696569,165.779013,147.276786,-925.731394,937.373493,-80.960437,839.037079,-1469.033624,1691.757372,-60.267196,1039.300831,-1151.795880,1551.380020,-47.939093
7.738000,P3B,3,B,340.000000,25.000000,-606.258749,233.555719,663.764433,-1594.651807,1845.425575,-606.258749,233.555719,649.690653,158.931270,40.662659,-962.440274,963.298881,-87.580718,663.764433,-1594.651807,1727.280408,-67.400767,898.042004,-1292.737939,1574.055533,-55.212980
7.738000,P3B,3,B,345.000000,25.000000,-568.113994,305.671204,457.481128,-1679.399279,1856.302593,-568.113994,305.671204,645.126651,151.717725,-78.229250,-971.372437,974.517433,-94.604365,457.481128,-1679.399279,1740.594990,-74.761931,725.205266,-1403.656800,1579.928824,-62.676670
7.738000,P3B,3,B,350.000000,25.000000,-517.572323,373.594791,228.106337,-1715.271528,1844.354384,-517.572323,373.594791,638.321375,144.177442,-204.683362,-948.708718,970.537743,-102.174916,228.106337,-1715.271528,1730.372479,-82.424936,527.274437,-1477.051539,1568.342941,-70.354570
7.738000,P3B,3,B,355.000000,25.000000,-456.172650,435.307560,-14.595950,-1697.056065,1810.469135,-456.172650,435.307560,630.544335,136.340763,-332.883669,-892.190924,952.268965,-110.460953,-14.595950,-1697.056065,1697.118832,-90.492774,312.241879,-1507.808779,1539.799437,-78.300376
7.738000,P3B,3,B,360.000000,25.000000,-385.236924,489.342672,-259.404741,-1623.128221,1757.754187,-385.236924,489.342672,622.787073,128.211728,-455.830493,-801.707450,922.234392,-119.621460,-259.404741,-1623.128221,1643.726267,-99.080097,88.976790,-1493.742494,1496.390159,-86.591127
7.738000,P3B,3,B,0.000000,30.000000,406.379594,-346.015630,224.842018,1659.600752,1757.754187,406.379594,-346.015630,533.733258,-40.413038,446.341082,928.844947,1030.520887,64.334158,224.842018,1659.600752,1674.762249,82.284568,-128.366451,1418.184944,1423.982613,95.172011
7.738000,P3B,3,B,5.000000,30.000000,353.876758,-399.316880,458.712676,1542.741150,1695.626818,353.876758,-399.316880,533.556679,-48.452466,574.587499,808.523055,991.897336,54.599997,458.712676,1542.741150,1609.492956,73.440885,74.130188,1373.242403,1375.241790,86.910066
7.738000,P3B,3,B,10.000000,30.000000,292.982023,-448.844838,672.602556,1381.752108,1627.554374,292.982023,-448.844838,536.003875,-56.865636,682.771404,659.665057,949.386527,44.013908,672.602556,1381.752108,1536.760582,64.044333,268.432254,1294.427514,1321.967648,78.284331
7.738000,P3B,3,B,15.000000,30.000000,224.456522,-492.137618,855.685728,1185.876059,1559.192181,224.456522,-492.137618,540.906799,-65.482989,763.775910,490.547156,907.739033,32.711247,855.685728,1185.876059,1462.361137,54.187132,446.346452,1186.534850,1267.710577,69.384883
7.738000,P3B,3,B,20.000000,30.000000,150.462087,-526.173394,999.147837,966.784266,1494.143734,150.462087,-526.173394,547.263447,-74.041836,812.896973,311.558935,870.557556,20.970324,999.147837,966.784266,1390.312273,44.056871,600.111449,1055.680486,1214.329049,60.383530
7.738000,P3B,3,B,25.000000,30.000000,74.436057,-548.168469,1097.358567,737.367520,1433.155986,74.436057,-548.168469,553.199238,-82.267077,828.583924,133.783932,839.314876,9.171874,1097.358567,737.367520,1322.084220,33.899035,723.315443,909.011216,1161.674060,51.490147
7.738000,P3B,3,B,30.000000,30.000000,0.404116,-556.414340,1148.647730,510.380886,1374.582604,0.404116,-556.414340,556.414487,-89.958387,812.502352,-32.550567,813.154113,-2.294164,1148.647730,510.380886,1256.932876,23.957106,811.930846,754.338138,1108.267894,42.894146
7.738000,P3B,3,B,35.000000,30.000000,-67.904738,-550.766729,1155.388976,297.176376,1315.747896,-67.904738,-550.766729,554.936972,-97.028600,768.967479,-179.315458,789.598010,-13.126229,1155.388976,297.176376,1192.995173,14.424325,864.999280,599.586320,1052.486346,34.728305
7.738000,P3B,3,B,40.000000,30.000000,-127.744903,-532.613466,1123.325036,106.739404,1254.291952,-127.744903,-532.613466,547.718782,-103.487359,703.981463,-301.138437,765.685483,-23.159531,1123.325036,106.739404,1128.384880,5.428002,884.640038,452.090750,993.465673,27.069071
7.738000,P3B,3,B,45.000000,30.000000,-177.636118,-504.422014,1060.345062,-54.828999,1188.837259,-177.636118,-504.422014,534.786087,-109.400110,624.169481,-395.450184,738.896737,-32.356801,1060.345062,-54.828999,1061.761682,-2.960050,875.384887,317.910270,931.324670,19.959315
7.738000,P3B,3,B,50.000000,30.000000,-217.274617,-469.125770,975.096611,-184.356641,1118.967389,-217.274617,-469.125770,516.998305,-114.851114,535.861071,-462.081844,707.578065,-40.771740,975.096611,-184.356641,992.371287,-10.706253,843.133781,201.362182,866.845604,13.432109
7.738000,P3B,3,B,55.000000,30.000000,-247.244964,-429.592181,875.802428,-281.259544,1044.900157,-247.244964,-429.592181,495.660685,-119.921896,444.457245,-502.648075,670.967459,-48.515874,875.802428,-281.259544,919.856959,-17.804160,794.114427,104.887013,801.011241,7.524102
7.738000,P3B,3,B,60.000000,30.000000,-268.700233,-388.293011,769.493283,-346.975981,967.203972,-268.700233,-388.293011,472.198346,-124.683381,354.114162,-519.913691,629.052530,-55.741151,769.493283,-346.975981,844.104404,-24.271322,734.113676,29.215552,734.694792,2.279000
7.738000,P3B,3,B,65.000000,30.000000,-283.096782,-347.174788,661.673460,-384.340371,886.681120,-283.096782,-347.174788,447.966652,-129.194839,267.694136,-517.259329,582.423698,-62.637349,661.673460,-384.340371,765.198855,-30.150637,668.053445,-26.280036,668.570150,-2.252753
7.738000,P3B,3,B,70.000000,30.000000,-291.994595,-307.667080,556.303715,-397.016718,804.373031,-291.994595,-307.667080,424.169631,-133.502884,186.894771,-498.286692,532.183505,-69.440199,556.303715,-397.016718,683.444290,-35.514273,599.837488,-63.179735,603.155611,-6.012685
7.738000,P3B,3,B,75.000000,30.000000,-296.904851,-270.764763,455.950559,-389.050296,721.607298,-296.904851,-270.764763,401.828380,-137.636497,112.462299,-466.559702,479.922623,-76.447619,455.950559,-389.050296,599.375546,-40.473231,532.349166,-83.640503,538.879734,-8.929081
7.738000,P3B,3,B,80.000000,30.000000,-299.172445,-237.143716,361.984389,-364.549166,640.054752,-299.172445,-237.143716,381.760781,-141.597347,44.414752,-425.461117,427.773108,-84.040363,361.984389,-364.549166,513.740004,-45.202262,467.508480,-90.089257,476.109498,-10.907246
7.738000,P3B,3,B,85.000000,30.000000,-299.894329,-207.289423,274.766193,-327.483412,561.825025,-299.894329,-207.289423,364.562085,-145.347453,-17.768275,-378.141498,378.558720,-92.690260,274.766193,-327.483412,427.483153,-50.002569,406.346352,-84.989984,415.139320,-11.813484
