freq_ghz,phi_deg,theta_deg,linear_pol_deg,strategy,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
7.738000,45.000000,60.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,84.770568,84.770568,-3.285873,-2.647539,True,0.695222,0.748239
7.738000,45.000000,65.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,91.071274,91.071274,-3.288258,-2.718825,True,0.695032,0.742123
7.738000,45.000000,70.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,96.446954,96.446954,-3.289713,-2.830090,True,0.694915,0.732678
7.738000,45.000000,75.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,100.831826,100.831826,-3.290774,-2.999444,True,0.694830,0.718530
7.738000,45.000000,80.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,104.085024,104.085024,-3.291888,-3.225596,True,0.694741,0.700064
7.738000,45.000000,85.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,105.599963,105.599963,-3.292879,-3.318089,True,0.694662,0.692649
7.738000,45.000000,90.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,95.310310,95.310310,-3.290769,-2.606365,True,0.694831,0.751794
7.738000,45.000000,95.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-59.054799,-59.054799,-3.269279,-1.592579,True,0.696552,0.844867
7.738000,45.000000,100.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-58.710543,-58.710543,-3.133373,-1.273767,True,0.707536,0.876454
7.738000,45.000000,105.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,-46.289254,-46.289254,-2.268757,-1.267807,True,0.781591,0.877055
7.738000,45.000000,110.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,28.427650,28.427650,-1.355978,-1.319055,True,0.868197,0.871896
7.738000,45.000000,115.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,71.782459,71.782459,-2.195907,-1.366103,True,0.788174,0.867186
7.738000,45.000000,120.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,76.002856,76.002856,-2.563603,-1.398505,True,0.755505,0.863957
7.738000,45.000000,125.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,73.071483,73.071483,-2.720931,-1.417208,True,0.741944,0.862099
7.738000,45.000000,130.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,67.233719,67.233719,-2.801340,-1.425533,True,0.735107,0.861273
7.738000,45.000000,135.000000,90.000000,calibrated_2x2_vector_correlation,E1-E3,59.613104,59.613104,-2.847852,-1.427001,True,0.731181,0.861127
