"Theta [deg]","Freq [GHz]","Phi [deg]","re(rETheta) [mV]","Phi [deg]","im(rETheta) [mV]","Phi [deg]","re(rEPhi) [mV]","Phi [deg]","im(rEPhi) [mV]"
10,8,15,2994.59386498544,15,1574.55105548396,15,-2166.48379008451,15,85.5793201768954
10,8,20,2682.94949866588,20,1646.42104133165,20,-2377.99942573025,20,-63.4163119339049
10,8,25,2354.85005524952,25,1680.93361100246,25,-2552.0209188117,25,-223.352524827006
10,8,30,2016.80553059769,30,1677.6995721799,30,-2688.26104847043,30,-386.153512421298
10,8,35,1674.85289531006,35,1638.10246519001,35,-2787.4934972438,35,-543.965974747875
10,8,40,1334.37805228712,40,1565.13331781552,40,-2851.36194326965,40,-689.511974587565
10,8,45,999.997731346863,45,1463.16102904148,45,-2882.16500435825,45,-816.379672050451
10,8,50,675.502267387614,50,1337.66008527393,50,-2882.63309355194,50,-919.244309709696
10,8,55,363.856091636108,55,1194.91646064373,55,-2855.71221419395,55,-994.018220299473
10,8,60,67.2492937806296,60,1041.72992894714,60,-2804.36775145221,60,-1037.9339027291
10,8,65,-212.809008012658,65,885.12718861035,65,-2731.41866716401,65,-1049.56797304888
10,8,70,-475.366422885834,70,732.095806798279,70,-2639.40947948571,70,-1028.81587881914
10,8,75,-719.883838387623,75,589.344644851616,75,-2530.52431365552,75,-976.827714894449
10,8,80,-946.084356243594,80,463.092676887971,80,-2406.54440792224,80,-895.914527754006
10,8,85,-1153.80549887359,85,358.885369099296,85,-2268.84793084922,85,-789.43251881732
10,8,90,-1342.86446893286,90,281.436296275928,90,-2118.44889003012,90,-661.650020959747
15,8,0,4289.80740481374,0,2127.09375487648,0,-1586.14738996229,0,646.607714052362
15,8,5,3935.75476686697,5,2383.57316316975,5,-1925.92148282011,5,482.052958294437
