case,active_pol,freq_ghz,theta_deg,phi_deg,linear_pol_deg,baseline,left_source,right_source,left_mag,right_mag,pdoa_deg,left_mag_rel_db,right_mag_rel_db,valid,phase_error_vs_pol0_deg,reference_phase_slope_deg_per_az_deg,azimuth_error_equiv_deg,pdoa_unwrapped_deg
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,220.000000,45.000000,E4-E1,P4A,P1A,1117.032189,1113.040238,89.838044,-9.825894,-9.856990,True,113.494631,2.181078,52.036034,89.838044
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,225.000000,45.000000,E4-E1,P4A,P1A,1110.107328,1058.366565,89.510065,-9.879908,-10.294485,True,102.596971,2.050744,50.029142,89.510065
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,230.000000,45.000000,E4-E1,P4A,P1A,1089.296240,1006.200561,87.938848,-10.044287,-10.733516,True,91.087994,1.940856,46.931872,87.938848
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,235.000000,45.000000,E4-E1,P4A,P1A,1054.553095,957.715288,85.337908,-10.325838,-11.162479,True,79.016257,1.869023,42.276780,85.337908
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,240.000000,45.000000,E4-E1,P4A,P1A,1008.046100,915.434477,81.855885,-10.717599,-11.554662,True,66.314804,1.837480,36.090083,81.855885
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,245.000000,45.000000,E4-E1,P4A,P1A,953.402236,882.066378,77.597963,-11.201684,-11.877182,True,52.901512,1.832296,28.871704,77.597963
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,250.000000,45.000000,E4-E1,P4A,P1A,894.940384,859.629932,72.621266,-11.751325,-12.100977,True,38.757224,1.824608,21.241399,72.621266
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,255.000000,45.000000,E4-E1,P4A,P1A,837.165636,849.198227,66.914554,-12.330979,-12.207026,True,23.972025,1.777550,13.485994,66.914554
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,260.000000,45.000000,E4-E1,P4A,P1A,784.597391,851.143956,60.396010,-12.894270,-12.187147,True,8.756471,1.658965,5.278273,60.396010
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,265.000000,45.000000,E4-E1,P4A,P1A,741.793878,865.561366,52.960025,-13.381542,-12.041250,True,-6.572155,1.453376,-4.521993,52.960025
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,270.000000,45.000000,E4-E1,P4A,P1A,713.281543,892.594416,44.575617,-13.721988,-11.774124,True,-21.597679,1.165269,-18.534507,44.575617
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,275.000000,45.000000,E4-E1,P4A,P1A,703.095091,932.551736,35.390192,-13.846926,-11.393749,True,-35.794674,0.813114,-44.021694,35.390192
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,280.000000,45.000000,E4-E1,P4A,P1A,713.924447,985.791079,25.745516,-13.714162,-10.911510,True,-48.558924,0.420773,nan,25.745516
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,285.000000,45.000000,E4-E1,P4A,P1A,746.371712,1052.397195,16.045671,-13.328104,-10.343614,True,-59.346925,0.011812,nan,16.045671
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,290.000000,45.000000,E4-E1,P4A,P1A,798.966549,1131.716571,6.559270,-12.736635,-9.712454,True,-67.863288,-0.393041,nan,6.559270
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,295.000000,45.000000,E4-E1,P4A,P1A,868.994711,1221.887302,-2.681812,-12.006865,-9.046584,True,-74.144001,-0.777247,95.393085,-2.681812
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,300.000000,45.000000,E4-E1,P4A,P1A,953.537948,1319.584180,-11.833914,-11.200448,-8.378465,True,-78.484001,-1.129394,69.492122,-11.833914
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,305.000000,45.000000,E4-E1,P4A,P1A,1050.113699,1420.212805,-21.122781,-10.362481,-7.740139,True,-81.291028,-1.443443,56.317450,-21.122781
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,310.000000,45.000000,E4-E1,P4A,P1A,1156.676912,1518.667472,-30.744742,-9.522966,-7.157953,True,-82.960399,-1.718333,48.279589,-30.744742
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,315.000000,45.000000,E4-E1,P4A,P1A,1271.067714,1610.519987,-40.825516,-8.703834,-6.647885,True,-83.810436,-1.957501,42.815007,-40.825516
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,320.000000,45.000000,E4-E1,P4A,P1A,1390.237446,1693.230334,-51.434147,-7.925428,-6.212886,True,-84.074790,-2.168709,38.767211,-51.434147
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,325.000000,45.000000,E4-E1,P4A,P1A,1509.792334,1766.840338,-62.628933,-7.208863,-5.843261,True,-83.926766,-2.363866,35.504035,-62.628933
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,330.000000,45.000000,E4-E1,P4A,P1A,1624.371463,1833.781339,-74.501005,-6.573500,-5.520256,True,-83.502991,-2.558009,32.643750,-74.501005
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,335.000000,45.000000,E4-E1,P4A,P1A,1728.941678,1897.863547,-87.182135,-6.031600,-5.221908,True,-82.899882,-2.766518,29.965421,-87.182135
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,340.000000,45.000000,E4-E1,P4A,P1A,1820.417513,1962.922697,-100.801087,-5.583787,-4.929143,True,-82.137892,-3.000194,27.377530,-100.801087
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,345.000000,45.000000,E4-E1,P4A,P1A,1898.597711,2031.630811,-115.402369,-5.218548,-4.630311,True,-81.118180,-3.258609,24.893502,-115.402369
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,350.000000,45.000000,E4-E1,P4A,P1A,1965.664795,2104.642691,-130.870133,-4.917018,-4.323640,True,-79.620853,-3.523216,22.598913,-130.870133
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,355.000000,45.000000,E4-E1,P4A,P1A,2024.394255,2180.016493,-146.910187,-4.661305,-4.018012,True,-77.393837,-3.753795,20.617493,-146.910187
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,360.000000,45.000000,E4-E1,P4A,P1A,2076.209307,2253.067587,-163.116611,-4.441785,-3.731723,True,-74.329383,-3.854176,19.285416,-163.116611
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,0.000000,90.000000,E4-E1,P4A,P1A,2240.193242,1425.037166,73.078134,-3.781498,-7.710683,True,161.865363,-3.936407,-41.120081,73.078134
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,5.000000,90.000000,E4-E1,P4A,P1A,2203.824470,1404.497650,60.924288,-3.923667,-7.836787,True,169.393550,-3.900777,-43.425593,60.924288
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,10.000000,90.000000,E4-E1,P4A,P1A,2158.865323,1367.873769,48.839939,-4.102696,-8.066287,True,176.634936,-3.760397,-46.972423,48.839939
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,15.000000,90.000000,E4-E1,P4A,P1A,2113.732443,1315.913894,36.834938,-4.286207,-8.402658,True,-177.091835,-3.509494,50.460788,36.834938
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,20.000000,90.000000,E4-E1,P4A,P1A,2074.579577,1251.259954,25.037485,-4.448605,-8.840256,True,-172.072576,-3.204854,53.691238,25.037485
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,25.000000,90.000000,E4-E1,P4A,P1A,2043.133152,1177.642911,13.693433,-4.581274,-9.366935,True,-168.184800,-2.892446,58.146228,13.693433
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,30.000000,90.000000,E4-E1,P4A,P1A,2016.164382,1098.994544,3.116151,-4.696689,-9.967297,True,-165.069455,-2.593207,63.654561,3.116151
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,35.000000,90.000000,E4-E1,P4A,P1A,1987.051566,1018.680388,-6.379000,-4.823025,-10.626448,True,-162.325163,-2.308278,70.323066,-6.379000
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,40.000000,90.000000,E4-E1,P4A,P1A,1948.501237,938.985369,-14.520238,-4.993194,-11.334031,True,-159.623068,-2.030477,78.613571,-14.520238
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,45.000000,90.000000,E4-E1,P4A,P1A,1894.976781,860.920788,-21.098033,-5.235129,-12.087943,True,-156.739423,-1.752474,89.438938,-21.098033
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,50.000000,90.000000,E4-E1,P4A,P1A,1823.932970,784.347499,-25.965991,-5.567030,-12.897037,True,-153.544079,-1.469793,104.466476,-25.965991
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,55.000000,90.000000,E4-E1,P4A,P1A,1735.799711,708.324546,-29.025746,-5.997215,-13.782561,True,-149.969208,-1.180708,127.016319,-29.025746
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,60.000000,90.000000,E4-E1,P4A,P1A,1633.176144,631.548907,-30.187912,-6.526547,-14.779068,True,-145.958918,-0.885285,164.872174,-30.187912
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,65.000000,90.000000,E4-E1,P4A,P1A,1519.797184,552.787351,-29.299298,-7.151495,-15.936045,True,-141.389906,-0.584634,241.843427,-29.299298
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,70.000000,90.000000,E4-E1,P4A,P1A,1399.675820,471.293873,-26.018766,-7.866658,-17.321371,True,-135.943431,-0.280432,nan,-26.018766
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,75.000000,90.000000,E4-E1,P4A,P1A,1276.581603,387.349180,-19.581469,-8.666236,-19.025154,True,-128.867759,0.025617,nan,-19.581469
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,80.000000,90.000000,E4-E1,P4A,P1A,1153.818856,303.411536,-8.260769,-9.544455,-21.146566,True,-118.441600,0.332538,nan,-8.260769
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,85.000000,90.000000,E4-E1,P4A,P1A,1034.180882,227.568642,11.857854,-10.495277,-23.644959,True,-100.753814,0.640399,-157.329793,11.857854
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,90.000000,90.000000,E4-E1,P4A,P1A,919.977060,182.828092,46.837668,-11.511667,-25.546349,True,-69.747152,0.948100,-73.565211,46.837668
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,95.000000,90.000000,E4-E1,P4A,P1A,813.126912,203.727273,89.839791,-12.584041,-24.606224,True,-32.252873,1.246293,-25.879053,89.839791
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,100.000000,90.000000,E4-E1,P4A,P1A,715.469114,284.036474,122.968167,-13.695389,-21.719725,True,-6.079579,1.508000,-4.031550,122.968167
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,105.000000,90.000000,E4-E1,P4A,P1A,629.631611,394.255203,148.227691,-14.805477,-18.871659,True,11.055022,1.690338,6.540123,148.227691
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,110.000000,90.000000,E4-E1,P4A,P1A,560.918967,519.151204,171.938835,-15.809205,-16.481330,True,25.987704,1.760431,14.762123,171.938835
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,115.000000,90.000000,E4-E1,P4A,P1A,519.969440,651.684764,-162.596707,-16.467651,-14.506456,True,42.626311,1.727758,24.671455,197.403293
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,120.000000,90.000000,E4-E1,P4A,P1A,522.748327,786.749667,-135.006787,-16.421354,-12.870476,True,61.764499,1.642610,37.601431,224.993213
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,125.000000,90.000000,E4-E1,P4A,P1A,582.007260,919.080817,-107.726939,-15.488639,-11.520133,True,81.069976,1.558853,52.006180,252.273061
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,130.000000,90.000000,E4-E1,P4A,P1A,696.674312,1042.900731,-83.397917,-13.926611,-10.422348,True,97.784842,1.503295,65.047013,276.602083
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,135.000000,90.000000,E4-E1,P4A,P1A,854.132688,1152.453121,-62.488320,-12.156700,-9.554742,True,111.275645,1.475821,75.399128,297.511680
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,140.000000,90.000000,E4-E1,P4A,P1A,1038.804416,1243.001375,-44.044709,-10.456532,-8.897775,True,122.379836,1.467447,83.396440,315.955291
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,145.000000,90.000000,E4-E1,P4A,P1A,1236.358072,1311.852300,-26.966815,-8.944322,-8.429508,True,132.122683,1.475027,89.573075,333.033185
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,150.000000,90.000000,E4-E1,P4A,P1A,1434.553721,1358.937927,-10.460897,-7.652871,-8.123215,True,141.213380,1.500208,94.129226,349.539103
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,155.000000,90.000000,E4-E1,P4A,P1A,1623.193082,1386.619786,5.933054,-6.579804,-7.948059,True,150.020476,1.535637,97.692692,365.933054
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,160.000000,90.000000,E4-E1,P4A,P1A,1793.983979,1398.710355,22.417628,-5.710836,-7.872651,True,158.735539,1.558712,101.837657,382.417628
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,165.000000,90.000000,E4-E1,P4A,P1A,1940.684534,1399.126692,39.025020,-5.028108,-7.870066,True,167.525326,1.548210,108.205794,399.025020
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,170.000000,90.000000,E4-E1,P4A,P1A,2059.543033,1390.819639,55.689647,-4.511790,-7.921791,True,176.525455,1.508679,117.006628,415.689647
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,175.000000,90.000000,E4-E1,P4A,P1A,2149.559326,1375.387341,72.292676,-4.140219,-8.018707,True,-174.293809,1.475195,-118.149714,432.292676
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,180.000000,90.000000,E4-E1,P4A,P1A,2212.149686,1353.210479,88.675832,-3.890917,-8.159900,True,-165.240306,1.494098,-110.595358,448.675832
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,185.000000,90.000000,E4-E1,P4A,P1A,2250.404122,1323.607977,104.637848,-3.741997,-8.352020,True,-156.889617,1.596471,-98.272747,464.637848
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,190.000000,90.000000,E4-E1,P4A,P1A,2268.375275,1284.793053,119.933380,-3.672909,-8.610544,True,-149.947470,1.779969,-84.241611,479.933380
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,195.000000,90.000000,E4-E1,P4A,P1A,2270.347044,1233.957549,134.284738,-3.665362,-8.961203,True,-145.042419,2.005684,-72.315701,494.284738
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,200.000000,90.000000,E4-E1,P4A,P1A,2259.662167,1167.911166,147.403532,-3.706337,-9.439011,True,-142.534154,2.211770,-64.443467,507.403532
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,205.000000,90.000000,E4-E1,P4A,P1A,2237.241374,1084.208045,159.014689,-3.792950,-10.084955,True,-142.430173,2.340614,-60.851619,519.014689
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,210.000000,90.000000,E4-E1,P4A,P1A,2200.787575,982.228451,168.872861,-3.935645,-10.942957,True,-144.470968,2.365746,-61.067839,528.872861
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,215.000000,90.000000,E4-E1,P4A,P1A,2145.568945,863.752606,176.750268,-4.156358,-12.059420,True,-148.352048,2.299958,-64.502060,536.750268
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,220.000000,90.000000,E4-E1,P4A,P1A,2066.519282,732.972407,-177.637893,-4.482418,-13.485455,True,-153.981306,2.181078,-70.598726,542.362107
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,225.000000,90.000000,E4-E1,P4A,P1A,1960.430434,596.241201,-174.819550,-4.940179,-15.278768,True,-161.732643,2.050744,-78.865343,545.180450
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,230.000000,90.000000,E4-E1,P4A,P1A,1827.137641,462.189072,-175.967200,-5.551782,-17.490814,True,-172.818054,1.940856,-89.042195,544.032800
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,235.000000,90.000000,E4-E1,P4A,P1A,1669.430925,343.608365,176.315332,-6.335838,-20.065933,True,169.993681,1.869023,90.953250,536.315332
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,240.000000,90.000000,E4-E1,P4A,P1A,1492.122707,263.290564,157.828520,-7.311116,-22.378501,True,142.287439,1.837480,77.436185,517.828520
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,245.000000,90.000000,E4-E1,P4A,P1A,1300.896078,252.563248,130.872242,-8.502355,-22.739804,True,106.175792,1.832296,57.946851,490.872242
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,250.000000,90.000000,E4-E1,P4A,P1A,1101.391574,310.154108,110.229716,-9.948372,-20.955657,True,76.365674,1.824608,41.853197,470.229716
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,255.000000,90.000000,E4-E1,P4A,P1A,898.748266,401.831044,100.080890,-11.714446,-18.706338,True,57.138360,1.777550,32.144453,460.080890
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,260.000000,90.000000,E4-E1,P4A,P1A,697.716748,505.591684,96.742769,-13.913624,-16.711209,True,45.103230,1.658965,27.187571,456.742769
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,265.000000,90.000000,E4-E1,P4A,P1A,503.786068,613.007937,98.720163,-16.742284,-15.037885,True,39.187982,1.453376,26.963422,458.720163
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,270.000000,90.000000,E4-E1,P4A,P1A,327.944087,720.830505,109.071769,-20.471211,-13.630544,True,42.898473,1.165269,36.814235,469.071769
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,275.000000,90.000000,E4-E1,P4A,P1A,209.906735,827.325142,140.644642,-24.346680,-12.433683,True,69.459775,0.813114,85.424355,500.644642
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,280.000000,90.000000,E4-E1,P4A,P1A,241.064576,930.943623,-173.189379,-23.144539,-11.408740,True,112.506181,0.420773,nan,546.810621
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,285.000000,90.000000,E4-E1,P4A,P1A,380.168994,1029.830535,-153.415857,-19.187673,-10.531892,True,131.191547,0.011812,nan,566.584143
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,290.000000,90.000000,E4-E1,P4A,P1A,547.094616,1121.671917,-148.633129,-16.025958,-9.789890,True,136.944313,-0.393041,nan,571.366871
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,295.000000,90.000000,E4-E1,P4A,P1A,721.486765,1203.756660,-149.746466,-13.622640,-9.176433,True,138.791344,-0.777247,-178.567844,570.253534
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,300.000000,90.000000,E4-E1,P4A,P1A,899.302267,1273.256185,-153.960954,-11.709094,-8.688891,True,139.388959,-1.129394,-123.419226,566.039046
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,305.000000,90.000000,E4-E1,P4A,P1A,1079.870993,1327.751183,-160.255600,-10.119770,-8.324873,True,139.576153,-1.443443,-96.696686,559.744400
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,310.000000,90.000000,E4-E1,P4A,P1A,1262.543086,1365.959882,-168.159952,-8.762283,-8.078448,True,139.624391,-1.718333,-81.255735,551.840048
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,315.000000,90.000000,E4-E1,P4A,P1A,1445.166163,1388.470607,-177.401105,-7.588852,-7.936473,True,139.613976,-1.957501,-71.322542,542.598895
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,320.000000,90.000000,E4-E1,P4A,P1A,1623.382569,1398.133246,172.220359,-6.578790,-7.876236,True,139.579716,-2.168709,-64.360748,532.220359
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,325.000000,90.000000,E4-E1,P4A,P1A,1790.816571,1399.752991,160.889002,-5.726185,-7.866179,True,139.591169,-2.363866,-59.052075,520.889002
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,330.000000,90.000000,E4-E1,P4A,P1A,1940.146982,1398.953966,148.810549,-5.030515,-7.871139,True,139.808562,-2.558009,-54.655236,508.810549
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,335.000000,90.000000,E4-E1,P4A,P1A,2064.669320,1400.493526,136.225811,-4.490197,-7.861585,True,140.508064,-2.766518,-50.788773,496.225811
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,340.000000,90.000000,E4-E1,P4A,P1A,2159.678441,1406.682492,123.393364,-4.099425,-7.823286,True,142.056559,-3.000194,-47.349130,483.393364
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,345.000000,90.000000,E4-E1,P4A,P1A,2223.132210,1416.614252,110.546231,-3.847901,-7.762175,True,144.830421,-3.258609,-44.445480,470.546231
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,350.000000,90.000000,E4-E1,P4A,P1A,2255.559928,1426.530318,97.846613,-3.722120,-7.701587,True,149.095894,-3.523216,-42.318125,457.846613
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,355.000000,90.000000,E4-E1,P4A,P1A,2259.675882,1431.099223,85.363007,-3.706284,-7.673812,True,154.879357,-3.753795,-41.259410,445.363007
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,360.000000,90.000000,E4-E1,P4A,P1A,2240.193242,1425.037166,73.078134,-3.781498,-7.710683,True,161.865363,-3.854176,-41.997401,433.078134
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,0.000000,135.000000,E4-E1,P4A,P1A,1978.696161,2923.610961,-16.921727,-4.859625,-1.468816,True,71.865501,-3.936407,-18.256625,-16.921727
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,5.000000,135.000000,E4-E1,P4A,P1A,1845.537334,2912.305453,-32.925175,-5.464751,-1.502469,True,75.544087,-3.900777,-19.366421,-32.925175
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,10.000000,135.000000,E4-E1,P4A,P1A,1724.077089,2874.809085,-49.342291,-6.056074,-1.615027,True,78.452707,-3.760397,-20.862881,-49.342291
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,15.000000,135.000000,E4-E1,P4A,P1A,1626.585259,2812.682251,-65.783700,-6.561671,-1.804794,True,80.289528,-3.509494,-22.877807,-65.783700
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,20.000000,135.000000,E4-E1,P4A,P1A,1556.549581,2728.632330,-81.696785,-6.943948,-2.068307,True,81.193153,-3.204854,-25.334431,-81.696785
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,25.000000,135.000000,E4-E1,P4A,P1A,1508.387798,2626.149967,-96.513459,-7.216947,-2.400817,True,81.608308,-2.892446,-28.214293,-96.513459
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,30.000000,135.000000,E4-E1,P4A,P1A,1470.954321,2508.803630,-109.803910,-7.435224,-2.797874,True,82.010484,-2.593207,-31.625120,-109.803910
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,35.000000,135.000000,E4-E1,P4A,P1A,1432.469713,2379.606422,-121.322675,-7.665498,-3.257105,True,82.731163,-2.308278,-35.841079,-121.322675
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,40.000000,135.000000,E4-E1,P4A,P1A,1384.235807,2240.976284,-130.964258,-7.963006,-3.778462,True,83.932912,-2.030477,-41.336544,-130.964258
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,45.000000,135.000000,E4-E1,P4A,P1A,1322.160403,2095.380499,-138.711128,-8.361524,-4.361949,True,85.647482,-1.752474,-48.872324,-138.711128
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,50.000000,135.000000,E4-E1,P4A,P1A,1246.453255,1946.168316,-144.613347,-8.873687,-5.003599,True,87.808565,-1.469793,-59.742136,-144.613347
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,55.000000,135.000000,E4-E1,P4A,P1A,1160.248806,1797.917302,-148.789230,-9.496185,-5.691813,True,90.267309,-1.180708,-76.451836,-148.789230
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,60.000000,135.000000,E4-E1,P4A,P1A,1067.884053,1656.008580,-151.424208,-10.216725,-6.405956,True,92.804785,-0.885285,-104.830365,-151.424208
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,65.000000,135.000000,E4-E1,P4A,P1A,973.427655,1525.706925,-152.752656,-11.021134,-7.117785,True,95.156736,-0.584634,-162.762900,-152.752656
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,70.000000,135.000000,E4-E1,P4A,P1A,879.830938,1411.276084,-153.018529,-11.899223,-7.794968,True,97.056806,-0.280432,nan,-153.018529
A_ON_absorptive_50ohm_c0p08pf,A,8.000000,45.000000,75.000000,135.000000,E4-E1,P4A,P1A,788.765688,1315.501862,-152.422605,-12.848247,-8.405378,True,98.291104,0.025617,nan,-152.422605
