case,active_pol,off_resistance_ohm,off_capacitance_pf,freq_ghz,phi_deg,theta_deg,linear_pol_deg,channel_set,baseline,pdoa_deg,pdoa_unwrapped_deg,left_mag_rel_db,right_mag_rel_db,valid,left_mag,right_mag
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,230.000000,90.000000,A_feed_only,E3-E4,-63.917331,-423.917331,-15.176476,-5.522099,True,393.423533,1195.581435
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,235.000000,90.000000,A_feed_only,E3-E4,-65.244054,-425.244054,-15.448156,-6.780424,True,381.308328,1034.339024
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,240.000000,90.000000,A_feed_only,E3-E4,-66.905547,-426.905547,-15.900818,-8.164921,True,361.945537,881.938048
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,245.000000,90.000000,A_feed_only,E3-E4,-68.695712,-428.695712,-16.524588,-9.716505,True,336.864071,737.664485
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,250.000000,90.000000,A_feed_only,E3-E4,-70.441755,-430.441755,-17.314176,-11.509180,True,307.592211,600.102022
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,255.000000,90.000000,A_feed_only,E3-E4,-71.951033,-431.951033,-18.272422,-13.675029,True,275.462845,467.662623
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,260.000000,90.000000,A_feed_only,E3-E4,-72.915894,-432.915894,-19.412107,-16.473247,True,241.589895,338.861152
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,265.000000,90.000000,A_feed_only,E3-E4,-72.654084,-432.654084,-20.755934,-20.529870,True,206.960487,212.417645
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,270.000000,90.000000,A_feed_only,E3-E4,-68.263176,-428.263176,-22.331792,-28.243367,True,172.621360,87.400874
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,275.000000,90.000000,A_feed_only,E3-E4,93.903755,93.903755,-24.149444,-35.137075,False,140.027039,39.521220
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,280.000000,90.000000,A_feed_only,E3-E4,112.446186,-607.553814,-26.106874,-22.763952,True,111.773902,164.242861
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,285.000000,90.000000,A_feed_only,E3-E4,128.531093,-591.468907,-27.714924,-17.801443,True,92.883358,290.811758
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,290.000000,90.000000,A_feed_only,E3-E4,149.165583,-570.834417,-27.953336,-14.640118,True,90.368552,418.483402
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,295.000000,90.000000,A_feed_only,E3-E4,166.350895,-553.649105,-26.550697,-12.322450,True,106.206051,546.464056
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,300.000000,90.000000,A_feed_only,E3-E4,175.859271,-544.140729,-24.490160,-10.513693,True,134.640624,672.975806
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,305.000000,90.000000,A_feed_only,E3-E4,179.719381,-540.280619,-22.482907,-9.066399,True,169.644099,794.994548
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,310.000000,90.000000,A_feed_only,E3-E4,-179.575548,-539.575548,-20.732781,-7.910111,True,207.512894,908.193822
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,315.000000,90.000000,A_feed_only,E3-E4,179.500527,-540.499473,-19.262702,-7.011222,True,245.781408,1007.216908
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,320.000000,90.000000,A_feed_only,E3-E4,177.812133,-542.187867,-18.055198,-6.353875,True,282.438692,1086.401529
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,325.000000,90.000000,A_feed_only,E3-E4,175.891197,-544.108803,-17.086799,-5.927915,True,315.750586,1141.007165
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,330.000000,90.000000,A_feed_only,E3-E4,174.132182,-545.867818,-16.332206,-5.718501,True,344.408463,1168.850755
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,335.000000,90.000000,A_feed_only,E3-E4,172.896017,-547.103983,-15.761326,-5.694762,True,367.805158,1172.049634
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,340.000000,90.000000,A_feed_only,E3-E4,172.536049,-547.463951,-15.335779,-5.797277,True,386.273735,1158.297847
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,345.000000,90.000000,A_feed_only,E3-E4,173.327173,-546.672827,-15.008415,-5.930039,True,401.109888,1140.728163
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,350.000000,90.000000,A_feed_only,E3-E4,175.300235,-544.699765,-14.729458,-5.973011,True,414.201064,1135.098593
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,355.000000,90.000000,A_feed_only,E3-E4,178.115464,-541.884536,-14.460399,-5.830810,True,427.232398,1153.834689
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,360.000000,90.000000,A_feed_only,E3-E4,-178.793318,-538.793318,-14.188983,-5.493038,True,440.793293,1199.588239
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,0.000000,135.000000,A_feed_only,E3-E4,166.178776,166.178776,-14.682320,-2.756275,True,274.302232,1082.758453
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,5.000000,135.000000,A_feed_only,E3-E4,172.575343,172.575343,-14.531714,-2.333841,True,279.099853,1136.719437
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,10.000000,135.000000,A_feed_only,E3-E4,179.733333,179.733333,-14.665341,-1.934117,True,274.838941,1190.253580
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,15.000000,135.000000,A_feed_only,E3-E4,-172.224220,187.775780,-15.065684,-1.660792,True,262.458786,1228.303593
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,20.000000,135.000000,A_feed_only,E3-E4,-162.829238,197.170762,-15.653205,-1.579882,True,245.292965,1239.798872
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,25.000000,135.000000,A_feed_only,E3-E4,-151.653106,208.346894,-16.263259,-1.728561,True,228.655871,1218.757480
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,30.000000,135.000000,A_feed_only,E3-E4,-138.958908,221.041092,-16.653433,-2.127464,True,218.611836,1164.051255
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,35.000000,135.000000,A_feed_only,E3-E4,-126.253722,233.746278,-16.624913,-2.789638,True,219.330813,1078.607480
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,40.000000,135.000000,A_feed_only,E3-E4,-115.674077,244.325923,-16.191733,-3.726137,True,230.546579,968.363693
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,45.000000,135.000000,A_feed_only,E3-E4,-108.621778,251.378222,-15.551252,-4.949907,True,248.189122,841.104546
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,50.000000,135.000000,A_feed_only,E3-E4,-105.494056,254.505944,-14.901459,-6.478843,True,267.468322,705.347591
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,55.000000,135.000000,A_feed_only,E3-E4,-106.419885,253.580115,-14.346473,-8.336137,True,285.116055,569.558658
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,60.000000,135.000000,A_feed_only,E3-E4,-111.999926,248.000074,-13.906619,-10.536663,True,299.926179,442.091511
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,65.000000,135.000000,A_feed_only,E3-E4,-123.880140,236.119860,-13.553090,-13.012774,True,312.385477,332.434891
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,70.000000,135.000000,A_feed_only,E3-E4,-144.708605,215.291395,-13.235772,-15.343747,True,324.008726,254.189719
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,75.000000,135.000000,A_feed_only,E3-E4,-173.885881,186.114119,-12.903888,-16.423071,True,336.628528,224.487294
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,80.000000,135.000000,A_feed_only,E3-E4,158.160219,158.160219,-12.522083,-15.671478,True,351.755726,244.777471
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,85.000000,135.000000,A_feed_only,E3-E4,138.009656,138.009656,-12.080368,-14.120073,True,370.106672,292.645398
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,90.000000,135.000000,A_feed_only,E3-E4,124.060303,124.060303,-11.595026,-12.622581,True,391.375833,347.709275
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,95.000000,135.000000,A_feed_only,E3-E4,113.696778,113.696778,-11.101410,-11.403419,True,414.261759,400.105385
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,100.000000,135.000000,A_feed_only,E3-E4,105.295850,105.295850,-10.643816,-10.463393,True,436.671154,445.836567
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,105.000000,135.000000,A_feed_only,E3-E4,97.888466,97.888466,-10.267563,-9.755720,True,456.002469,483.681352
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,110.000000,135.000000,A_feed_only,E3-E4,90.831850,90.831850,-10.015158,-9.225622,True,469.447937,514.119661
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,115.000000,135.000000,A_feed_only,E3-E4,83.669517,83.669517,-9.925934,-8.813705,True,474.295086,539.088480
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,120.000000,135.000000,A_feed_only,E3-E4,76.097484,76.097484,-10.037895,-8.453293,True,468.220681,561.928006
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,125.000000,135.000000,A_feed_only,E3-E4,67.977164,67.977164,-10.391120,-8.072014,True,449.561717,587.143995
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,130.000000,135.000000,A_feed_only,E3-E4,59.338870,59.338870,-11.032796,-7.602109,True,417.547168,619.783277
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,135.000000,135.000000,A_feed_only,E3-E4,50.310045,50.310045,-12.024471,-6.997265,True,372.496139,664.480273
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,140.000000,135.000000,A_feed_only,E3-E4,40.917821,40.917821,-13.452478,-6.246184,True,316.024997,724.496223
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,145.000000,135.000000,A_feed_only,E3-E4,30.721529,30.721529,-15.441368,-5.373595,True,251.348855,801.060940
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,150.000000,135.000000,A_feed_only,E3-E4,18.042221,18.042221,-18.154685,-4.429496,True,183.912434,893.039178
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,155.000000,135.000000,A_feed_only,E3-E4,-2.044097,-2.044097,-21.619420,-3.474682,True,123.416805,996.807321
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,160.000000,135.000000,A_feed_only,E3-E4,-38.199255,-38.199255,-24.389359,-2.568546,True,89.717544,1106.414874
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,165.000000,135.000000,A_feed_only,E3-E4,-75.948258,-75.948258,-23.377211,-1.760797,True,100.805621,1214.242572
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,170.000000,135.000000,A_feed_only,E3-E4,-93.808616,-93.808616,-20.917122,-1.087144,True,133.810205,1312.164074
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,175.000000,135.000000,A_feed_only,E3-E4,-99.207585,-99.207585,-18.997546,-0.568736,True,166.904494,1392.863343
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,180.000000,135.000000,A_feed_only,E3-E4,-98.591710,-98.591710,-17.633872,-0.214638,True,195.277289,1450.819576
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,185.000000,135.000000,A_feed_only,E3-E4,-94.947732,-94.947732,-16.586867,-0.025959,True,220.293648,1482.679814
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,190.000000,135.000000,A_feed_only,E3-E4,-90.107040,-90.107040,-15.684442,0.000000,True,244.412397,1487.117635
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,195.000000,135.000000,A_feed_only,E3-E4,-85.381270,-85.381270,-14.850402,-0.132988,True,269.045173,1464.522124
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,200.000000,135.000000,A_feed_only,E3-E4,-81.613707,-81.613707,-14.079000,-0.420738,True,294.032483,1416.799552
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,205.000000,135.000000,A_feed_only,E3-E4,-79.202508,-79.202508,-13.397223,-0.857720,True,318.041791,1347.284577
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,210.000000,135.000000,A_feed_only,E3-E4,-78.199116,-78.199116,-12.838360,-1.435931,True,339.177729,1260.517182
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,215.000000,135.000000,A_feed_only,E3-E4,-78.426707,-78.426707,-12.430174,-2.145213,True,355.497576,1161.675093
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,220.000000,135.000000,A_feed_only,E3-E4,-79.585193,-79.585193,-12.190580,-2.975767,True,365.440188,1055.740047
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,225.000000,135.000000,A_feed_only,E3-E4,-81.342682,-81.342682,-12.126009,-3.922225,True,368.167016,946.747294
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,230.000000,135.000000,A_feed_only,E3-E4,-83.413153,-83.413153,-12.231621,-4.987746,True,363.717584,837.448294
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,235.000000,135.000000,A_feed_only,E3-E4,-85.611161,-85.611161,-12.493788,-6.187272,True,352.903462,729.426817
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,240.000000,135.000000,A_feed_only,E3-E4,-87.876536,-87.876536,-12.894523,-7.550990,True,336.991690,623.441702
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,245.000000,135.000000,A_feed_only,E3-E4,-90.278565,-90.278565,-13.416577,-9.131031,True,317.333901,519.749151
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,250.000000,135.000000,A_feed_only,E3-E4,-93.037189,-93.037189,-14.047660,-11.016678,True,295.095318,418.322675
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,255.000000,135.000000,A_feed_only,E3-E4,-96.660306,-96.660306,-14.782654,-13.369364,True,271.151871,319.063491
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,260.000000,135.000000,A_feed_only,E3-E4,-102.561419,-102.561419,-15.623395,-16.507743,True,246.136241,222.309567
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,265.000000,135.000000,A_feed_only,E3-E4,-116.286345,-116.286345,-16.575597,-21.083911,True,220.579668,131.265248
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,270.000000,135.000000,A_feed_only,E3-E4,-164.739524,-164.739524,-17.641112,-26.238700,True,195.114576,72.512070
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,275.000000,135.000000,A_feed_only,E3-E4,139.429263,-220.570737,-18.800093,-21.912643,True,170.742121,119.319982
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,280.000000,135.000000,A_feed_only,E3-E4,128.139506,-231.860494,-19.972558,-16.860987,True,149.182336,213.449917
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,285.000000,135.000000,A_feed_only,E3-E4,131.003089,-228.996911,-20.957544,-13.399679,True,133.188925,317.951879
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,290.000000,135.000000,A_feed_only,E3-E4,140.117561,-219.882439,-21.426202,-10.828518,True,126.192984,427.483583
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,295.000000,135.000000,A_feed_only,E3-E4,151.228922,-208.771078,-21.145099,-8.798350,True,130.343797,540.042327
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,300.000000,135.000000,A_feed_only,E3-E4,160.757809,-199.242191,-20.259950,-7.143926,True,144.327073,653.354724
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,305.000000,135.000000,A_feed_only,E3-E4,167.264638,-192.735362,-19.146498,-5.784889,True,164.066686,764.013264
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,310.000000,135.000000,A_feed_only,E3-E4,171.013911,-188.986089,-18.103713,-4.684269,True,184.994871,867.225178
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,315.000000,135.000000,A_feed_only,E3-E4,172.680720,-187.319280,-17.285469,-3.828182,True,203.269342,957.053520
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,320.000000,135.000000,A_feed_only,E3-E4,172.747995,-187.252005,-16.749982,-3.213366,True,216.195280,1027.252091
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,325.000000,135.000000,A_feed_only,E3-E4,171.421777,-188.578223,-16.494038,-2.837286,True,222.660613,1072.706769
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,330.000000,135.000000,A_feed_only,E3-E4,168.759572,-191.240428,-16.453907,-2.688198,True,223.691758,1091.278098
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,335.000000,135.000000,A_feed_only,E3-E4,164.974533,-195.025467,-16.493362,-2.733584,True,222.677967,1085.590664
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,340.000000,135.000000,A_feed_only,E3-E4,160.889521,-199.110479,-16.426265,-2.907356,True,224.404753,1064.087926
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,345.000000,135.000000,A_feed_only,E3-E4,158.075666,-201.924334,-16.121666,-3.102796,True,232.413862,1040.412410
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,350.000000,135.000000,A_feed_only,E3-E4,158.016945,-201.983055,-15.616197,-3.190116,True,246.340306,1030.005397
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,355.000000,135.000000,A_feed_only,E3-E4,160.998232,-199.001768,-15.078997,-3.073969,True,262.056835,1043.871063
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,360.000000,135.000000,A_feed_only,E3-E4,166.178776,-193.821224,-14.682320,-2.756275,True,274.302232,1082.758453
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,0.000000,0.000000,A_feed_only,E4-E1,75.693650,75.693650,-18.248981,-3.564083,True,346.796960,1880.702683
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,5.000000,0.000000,A_feed_only,E4-E1,58.113273,58.113273,-17.893548,-4.336049,True,361.282485,1720.766121
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,10.000000,0.000000,A_feed_only,E4-E1,42.969022,42.969022,-17.617147,-5.152009,True,372.964029,1566.476492
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,15.000000,0.000000,A_feed_only,E4-E1,30.205321,30.205321,-17.507247,-6.063136,True,377.713008,1410.481879
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,20.000000,0.000000,A_feed_only,E4-E1,19.359355,19.359355,-17.606378,-7.140245,True,373.426722,1245.982866
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,25.000000,0.000000,A_feed_only,E4-E1,9.666485,9.666485,-17.931412,-8.452450,True,359.711003,1071.277064
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,30.000000,0.000000,A_feed_only,E4-E1,0.183915,0.183915,-18.485989,-10.048678,True,337.461990,891.436516
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,35.000000,0.000000,A_feed_only,E4-E1,-10.107234,-10.107234,-19.263266,-11.940647,True,308.575203,716.955109
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,40.000000,0.000000,A_feed_only,E4-E1,-22.256051,-22.256051,-20.242565,-14.072250,True,275.674157,560.934034
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,45.000000,0.000000,A_feed_only,E4-E1,-37.222743,-37.222743,-21.384558,-16.249807,True,241.711005,436.549988
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,50.000000,0.000000,A_feed_only,E4-E1,-55.104517,-55.104517,-22.627076,-18.044011,True,209.493484,355.078005
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,55.000000,0.000000,A_feed_only,E4-E1,-73.299398,-73.299398,-23.879855,-18.896514,True,181.355854,321.883435
A_ON_reflective_5kohm_c0p08pf,A,5000.000000,0.080000,8.233000,45.000000,60.000000,0.000000,A_feed_only,E4-E1,-86.815182,-86.815182,-25.016769,-18.648077,True,159.105746,331.222974
